id,ra_deg,dec_deg,mag,x,y,z,u,v
70524,0.00002148,0.00003140,7.64,1,3.7491053799e-07,5.48075494998e-07,182.523,39.025
70533,0.00001609,0.00001599,8.57,1,2.80762600199e-07,2.79081387024e-07,217.046,137.663
70543,359.99997207,0.00000135,7.89,1,-4.87551820495e-07,2.35369844478e-08,498.782,231.369
70547,359.99995309,0.00001349,8.12,1,-8.18750816723e-07,2.35369844478e-07,620.230,153.692
70559,359.99997457,0.00000559,9.22,1,-4.43840278553e-07,9.75103641408e-08,482.753,204.244
70614,0.00001763,-0.00000405,8.19,1,3.07662010996e-07,-7.06109533433e-08,207.182,265.893
70624,359.99996850,-0.00002668,8.19,1,-5.49756707958e-07,-4.65696049431e-07,521.592,410.767
70658,0.00000144,0.00001849,11.51,1,2.52181976226e-08,3.2279292957e-07,310.753,121.634
70667,0.00003294,-0.00000019,8.61,1,5.74974905796e-07,-3.36242634968e-09,109.161,241.233
70720,359.99995540,-0.00003323,8.61,1,-7.78401700674e-07,-5.8001854532e-07,605.434,452.689
70730,359.99997948,-0.00002293,9.95,1,-3.58098406284e-07,-4.00128735612e-07,451.312,386.724
70747,359.99995569,0.00001493,7.77,1,-7.73358060502e-07,2.605880421e-07,603.585,144.444
70780,359.99998256,-0.00000578,8.89,1,-3.04299584886e-07,-1.0087279049e-07,431.585,276.989
70801,0.00001031,0.00003747,8.76,1,1.79889809708e-07,6.53991925013e-07,254.036,0.186
70827,0.00003834,-0.00000231,8.28,1,6.69122843587e-07,-4.03491161962e-08,74.637,254.796
70832,359.99999470,-0.00000193,8.76,1,-9.24667243003e-08,-3.36242634968e-08,353.907,252.330
70862,0.00004287,-0.00001272,9.34,1,7.48139862804e-07,-2.21920139079e-07,45.662,321.377
70876,0.00002582,-0.00003371,9.40,1,4.50565130857e-07,-5.88424611194e-07,154.781,455.771
70878,0.00000000,0.00000000,10.30,1,0,0,320.000,240.000
70902,0.00004402,-0.00001560,8.65,1,7.68314420902e-07,-2.72356534324e-07,38.264,339.871
70917,359.99998035,-0.00003718,9.04,1,-3.42967487544e-07,-6.48948285489e-07,445.764,477.965
70958,0.00000000,0.00000000,12.43,1,0,0,320.000,240.000
71090,0.00002765,-0.00002688,8.91,1,4.82508181179e-07,-4.69058475781e-07,143.068,412.000
71145,0.00004219,0.00000578,9.18,1,7.36371370581e-07,1.0087279049e-07,49.978,203.011
71191,359.99998565,-0.00003400,9.13,1,-2.505007626e-07,-5.93468250719e-07,411.857,457.621
71204,0.00002996,-0.00001878,10.50,1,5.22857297376e-07,-3.27836569094e-07,128.272,360.215
71228,0.00000000,0.00000000,11.37,1,0,0,320.000,240.000
71264,359.99997274,-0.00000077,9.07,1,-4.75783328536e-07,-1.34497053987e-08,494.466,244.932
71282,359.99997630,-0.00003131,7.84,1,-4.13578441961e-07,-5.46394281823e-07,471.656,440.359
71294,0.00000819,0.00001272,8.85,1,1.42903119862e-07,2.21920139079e-07,267.598,158.623
71307,359.99996725,-0.00001185,8.90,1,-5.71612479373e-07,-2.06789220506e-07,529.606,315.828
71313,359.99998189,-0.00003169,10.31,1,-3.16068077733e-07,-5.53119134523e-07,435.900,442.825
71332,0.00000250,-0.00001686,8.48,1,4.37115425459e-08,-2.94212305597e-07,303.971,347.886
71355,359.99995213,-0.00001416,8.79,1,-8.35562947077e-07,-2.47138336702e-07,626.395,330.624
71356,359.99996783,-0.00003082,9.21,1,-5.61525200805e-07,-5.37988215949e-07,525.907,437.277
71357,359.99999894,0.00000366,8.53,1,-1.84933448784e-08,6.3886100644e-08,326.781,216.573
71374,0.00000135,-0.00002427,8.42,1,2.35369844478e-08,-4.2366572006e-07,311.369,395.355
71386,359.99995887,0.00002456,8.20,1,-7.17878025714e-07,4.28709359585e-07,583.241,82.795
71401,359.99996330,-0.00002283,9.17,1,-6.40542219511e-07,-3.98447522437e-07,554.882,386.108
71408,359.99996388,-0.00002582,8.59,1,-6.30454940943e-07,-4.50565130858e-07,551.183,405.219
71427,359.99995974,-0.00000376,9.19,1,-7.02747107862e-07,-6.55673138188e-08,577.692,264.043
71455,0.00004190,-0.00000318,8.43,1,7.31327731056e-07,-5.54800347698e-08,51.827,260.344
71456,359.99998613,-0.00002707,8.05,1,-2.42094697423e-07,-4.7242090213e-07,408.774,413.233
71457,359.99996773,-0.00002774,7.68,1,-5.63206413307e-07,-4.84189394354e-07,526.524,417.549
71492,359.99997216,-0.00002630,6.78,1,-4.85870607992e-07,-4.58971196732e-07,498.165,408.302
71563,359.99995155,-0.00001811,8.76,1,-8.45650226534e-07,-3.1606807687e-07,630.094,355.900
71580,359.99997958,-0.00003111,8.97,1,-3.56417193781e-07,-5.43031855474e-07,450.696,439.126
71591,359.99998016,0.00000636,7.94,1,-3.46329914325e-07,1.1096006954e-07,446.997,199.312
71624,0.00001011,-0.00000626,7.29,1,1.76527383358e-07,-1.09278856365e-07,255.269,280.072
71662,0.00001088,0.00001541,10.14,1,1.89977088757e-07,2.68994107975e-07,250.337,141.362
71665,0.00002659,-0.00001117,9.07,1,4.64014836256e-07,-1.95020728282e-07,149.849,311.513
71666,359.99997553,-0.00001262,9.30,1,-4.27028146422e-07,-2.20238925904e-07,476.588,320.760
71704,0.00002071,-0.00002013,7.63,1,3.61460832591e-07,-3.51373553542e-07,187.455,368.846
71763,359.99997505,0.00000443,10.09,1,-4.35434212487e-07,7.73358060427e-08,479.671,211.642
71826,359.99997303,-0.00001320,9.55,1,-4.70739688364e-07,-2.30326204953e-07,492.617,324.459
71831,359.99995858,-0.00000289,10.34,1,-7.22921664998e-07,-5.04363952452e-08,585.090,258.495
71864,359.99998411,0.00002726,8.21,1,-2.77400174187e-07,4.7578332848e-07,421.721,65.534
71877,359.99996918,-0.00000443,7.68,1,-5.37988215999e-07,-7.73358060427e-08,517.277,268.358
71879,0.00001474,-0.00003179,8.84,1,2.57225615751e-07,-5.54800347698e-07,225.677,443.441
71906,0.00001907,-0.00000809,9.21,1,3.32880208619e-07,-1.41221906687e-07,197.935,291.785
71919,359.99998430,-0.00001194,10.17,1,-2.74037747406e-07,-2.0847043368e-07,420.488,316.445
71940,0.00000501,-0.00002533,8.50,1,8.74230850918e-08,-4.42159064983e-07,287.943,402.137
71953,359.99998767,-0.00000819,8.84,1,-2.15195285836e-07,-1.42903119862e-07,398.911,292.402
72006,0.00001657,0.00000877,8.73,1,2.89168666073e-07,1.52990398911e-07,213.964,183.899
72018,0.00001223,-0.00000511,8.28,1,2.13514073205e-07,-8.91042982666e-08,241.706,272.674
72019,359.99995530,-0.00001869,8.55,1,-7.80082913177e-07,-3.26155355919e-07,606.051,359.599
72042,359.99995405,-0.00001898,8.60,1,-8.01938684592e-07,-3.31198995444e-07,614.065,361.448
72046,359.99998632,0.00000173,8.04,1,-2.38732270642e-07,3.02618371471e-08,407.541,228.903
72051,359.99995588,-0.00003603,9.59,1,-7.69995633721e-07,-6.28773727391e-07,602.352,470.567
72072,0.00004710,0.00002524,7.99,1,8.22113242497e-07,4.40477851808e-07,18.537,78.480
72092,359.99997833,-0.00003275,10.00,1,-3.78272964308e-07,-5.71612479446e-07,458.710,449.606
72148,359.99999721,-0.00002254,10.14,1,-4.87551814705e-08,-3.93403882913e-07,337.878,384.258
72224,359.99995848,-0.00003054,8.02,1,-7.24602878389e-07,-5.32944576425e-07,585.707,435.427
72231,0.00001060,-0.00000588,10.10,1,1.84933449233e-07,-1.02554003665e-07,252.186,277.606
72233,0.00004287,0.00001194,8.00,1,7.48139862804e-07,2.0847043368e-07,45.662,163.555
72241,0.00001281,-0.00002138,8.08,1,2.23601352254e-07,-3.73229324815e-07,238.007,376.861
72242,359.99997794,-0.00002755,7.37,1,-3.84997817871e-07,-4.80826968005e-07,461.176,416.316
72257,0.00003073,-0.00000414,8.48,1,5.36307002774e-07,-7.22921665182e-08,123.340,266.509
72280,359.99995213,0.00001098,8.63,1,-8.35562947077e-07,1.91658301932e-07,626.395,169.720
72305,359.99996234,-0.00003111,9.16,1,-6.57354351641e-07,-5.43031855474e-07,561.047,439.126
72367,0.00000356,-0.00002408,8.91,1,6.22048874691e-08,-4.2030329371e-07,297.190,394.122
72372,0.00002938,-0.00002524,7.70,1,5.12770018327e-07,-4.40477851808e-07,131.971,401.520
72424,359.99998314,-0.00003237,9.64,1,-2.9421230543e-07,-5.64887626747e-07,427.886,447.140
72506,359.99998073,0.00000491,9.28,1,-3.36242634869e-07,8.57418719169e-08,443.298,208.559
72519,0.00004633,-0.00001666,9.67,1,8.08663537099e-07,-2.90849879248e-07,23.469,346.653
72583,359.99997187,-0.00001194,7.47,1,-4.90914247276e-07,-2.0847043368e-07,500.015,316.445
72588,0.00000000,0.00000000,8.52,1,0,0,320.000,240.000
72605,359.99998690,-0.00003217,8.75,1,-2.28644992074e-07,-5.61525200397e-07,403.843,445.907
72610,0.00004662,0.00000655,7.12,1,8.13707176623e-07,1.14322495889e-07,21.619,198.079
72616,359.99998208,0.00000790,9.84,1,-3.12705650952e-07,1.37859480337e-07,434.667,189.448
72636,359.99995550,0.00003381,7.69,1,-7.76720486396e-07,5.90105824369e-07,604.818,23.612
72646,0.00002071,-0.00003121,9.35,1,3.61460832591e-07,-5.44713068649e-07,187.455,439.742
72676,0.00001262,-0.00000472,8.14,1,2.20238925904e-07,-8.23794455672e-08,239.240,270.208
72690,359.99998256,0.00000193,8.94,1,-3.04299584886e-07,3.36242634968e-08,431.585,227.670
72695,359.99998507,-0.00002620,8.26,1,-2.60588042057e-07,-4.57289983557e-07,415.556,407.685
72751,0.00003843,0.00003285,9.95,1,6.70804056762e-07,5.73293692621e-07,74.021,29.777
72767,0.00001166,0.00001214,8.44,1,2.03426794156e-07,2.1183286003e-07,245.405,162.322
72793,359.99996272,0.00002909,9.14,1,-6.50629498967e-07,5.07726378802e-07,558.581,53.820
72818,359.99998748,-0.00001792,9.74,1,-2.18557712617e-07,-3.12705650521e-07,400.144,354.667
120006,359.99996359,-0.00000742,9.62,1,-6.35498580227e-07,-1.29453414463e-07,553.033,287.470
72843,359.99996359,-0.00000742,7.11,1,-6.35498580227e-07,-1.29453414463e-07,553.033,287.470
72860,0.00000000,0.00000000,10.86,1,0,0,320.000,240.000
72949,359.99999249,-0.00002948,8.29,1,-1.31134627846e-07,-5.14451231501e-07,368.086,428.646
72975,359.99995290,0.00001560,8.98,1,-8.22113242616e-07,2.72356534324e-07,621.463,140.129
73006,359.99996812,0.00001994,8.90,1,-5.56481560632e-07,3.48011127192e-07,524.058,112.387
73013,359.99995925,0.00002601,8.49,1,-7.11153173039e-07,4.53927557207e-07,580.775,73.548
73076,359.99995993,0.00001166,8.45,1,-6.9938468108e-07,2.03426794156e-07,576.459,165.405
73079,0.00003198,0.00001397,8.76,1,5.58162774047e-07,2.43775910352e-07,115.326,150.609
73082,0.00001185,0.00000106,8.78,1,2.06789220506e-07,1.84933449233e-08,244.172,233.219
73126,0.00004267,0.00001772,8.67,1,7.44777436455e-07,3.09343224171e-07,46.895,126.566
73152,359.99995742,0.00001011,8.69,1,-7.4309622391e-07,1.76527383358e-07,592.488,175.269
73164,359.99996966,-0.00003034,10.19,1,-5.29582150822e-07,-5.29582150075e-07,514.194,434.194
73177,0.00001358,-0.00000173,10.13,1,2.37051057653e-07,-3.02618371471e-08,233.075,251.097
73179,359.99995916,-0.00003651,8.51,1,-7.12834385542e-07,-6.37179793265e-07,581.391,473.649
73207,0.00000289,0.00001464,8.80,1,5.04363952452e-08,2.55544402576e-07,301.505,146.294
73219,359.99995983,-0.00002158,7.97,1,-7.01065893583e-07,-3.76591751164e-07,577.076,378.094
73247,359.99997341,-0.00000106,8.94,1,-4.64014835689e-07,-1.84933449233e-08,490.151,246.781
73254,359.99995771,-0.00002119,8.62,1,-7.38052584626e-07,-3.69866898465e-07,590.639,375.628
73288,0.00002370,-0.00003227,8.27,1,4.13578441011e-07,-5.63206413572e-07,168.344,446.524
73322,359.99996879,-0.00002697,10.03,1,-5.44713068674e-07,-4.70739688956e-07,519.742,412.617
73359,359.99998208,-0.00001503,9.75,1,-3.12705650952e-07,-2.62269255275e-07,434.667,336.172
73378,359.99997611,-0.00001031,10.06,1,-4.16940866966e-07,-1.79889809708e-07,472.889,305.964
73405,359.99998102,-0.00002784,10.27,1,-3.31198995585e-07,-4.85870607529e-07,441.448,418.165
73422,0.00004344,-0.00001272,8.56,1,7.58227141853e-07,-2.21920139079e-07,41.963,321.377
73505,0.00000106,0.00002620,9.31,1,1.84933449233e-08,4.57289983557e-07,313.219,72.315
73529,359.99998459,-0.00000761,9.94,1,-2.68994108122e-07,-1.32815840812e-07,418.638,288.703
73533,0.00000000,0.00000000,12.39,1,0,0,320.000,240.000
73548,359.99998671,-0.00002851,9.86,1,-2.32007417967e-07,-4.97639099753e-07,405.075,422.481
73572,359.99996812,-0.00000828,9.52,1,-5.56481560632e-07,-1.44584333036e-07,524.058,293.018
73575,0.00001551,-0.00000395,8.82,1,2.70675321149e-07,-6.89297401685e-08,220.745,265.276
73603,359.99998237,-0.00001474,9.35,1,-3.0766201078e-07,-2.57225615751e-07,432.818,334.323
73625,359.99998131,-0.00001657,9.49,1,-3.26155355413e-07,-2.89168666073e-07,439.599,346.036
73653,359.99999807,-0.00002485,7.40,1,-3.36242636185e-08,-4.33752999109e-07,332.330,399.054
73676,0.00004364,0.00001599,7.49,1,7.61589568203e-07,2.79081387024e-07,40.730,137.663
73692,359.99999942,0.00001821,9.67,1,-1.00872797011e-08,3.17749290045e-07,323.699,123.484
73708,359.99999355,0.00001117,10.22,1,-1.12641282324e-07,1.95020728282e-07,361.305,168.487
73712,359.99996455,0.00000424,9.96,1,-6.18686448096e-07,7.3973379693e-08,546.868,212.874
73732,359.99997284,0.00002456,11.28,1,-4.74102115145e-07,4.28709359585e-07,493.850,82.795
73752,359.99999451,-0.00002967,8.82,1,-9.58291510818e-08,-5.17813657851e-07,355.140,429.879
73756,359.99999663,-0.00000048,9.55,1,-5.88424609267e-08,-8.40606587421e-09,341.577,243.082
73775,359.99997505,0.00002379,8.28,1,-4.35434212487e-07,4.15259654186e-07,479.671,87.727
73788,359.99996070,-0.00002861,9.52,1,-6.85934975731e-07,-4.99320312928e-07,571.528,423.097
73797,359.99996677,-0.00001994,10.48,1,-5.80018545438e-07,-3.48011127192e-07,532.689,367.613
73880,359.99999961,0.00002187,9.20,1,-6.72485291965e-09,3.81635390689e-07,322.466,100.057
73955,359.99996272,0.00000347,9.99,1,-6.50629498967e-07,6.05236742943e-08,558.581,217.806
73978,359.99997409,-0.00003487,7.88,1,-4.5224634373e-07,-6.08599169293e-07,485.836,463.169
73984,0.00000328,0.00000877,8.04,1,5.71612479446e-08,1.52990398911e-07,299.039,183.899
74032,0.00002793,-0.00000318,7.87,1,4.87551820704e-07,-5.54800347698e-08,141.218,260.344
74037,0.00002774,-0.00000453,6.82,1,4.84189394354e-07,-7.90170192176e-08,142.451,268.975
74062,359.99997679,0.00003371,9.04,1,-4.05172375007e-07,5.88424611194e-07,468.574,24.229
74073,359.99999817,-0.00003420,9.18,1,-3.1943051116e-08,-5.96830677069e-07,331.713,458.854
74076,359.99995636,-0.00002851,8.87,1,-7.61589568544e-07,-4.97639099753e-07,599.270,422.481
74096,359.99998160,-0.00000665,5.82,1,-3.21111717017e-07,-1.16003709064e-07,437.749,282.538
74131,359.99996166,0.00000751,6.92,1,-6.691228436e-07,1.31134627638e-07,565.363,191.914
74134,0.00004354,-0.00001859,7.94,1,7.59908355028e-07,-3.24474142744e-07,41.347,358.982
74137,359.99995097,-0.00000067,8.33,1,-8.5573750599e-07,-1.17684922239e-08,633.793,244.315
74163,359.99997563,-0.00000328,8.28,1,-4.25346933919e-07,-5.71612479446e-08,475.972,260.961
74184,359.99996205,-0.00002495,5.76,1,-6.62397991814e-07,-4.35434212284e-07,562.897,399.671
74195,359.99996503,-0.00001975,7.98,1,-6.10280382918e-07,-3.44648700843e-07,543.786,366.380
74201,0.00000607,-0.00001532,8.15,1,1.05916430015e-07,-2.673128948e-07,281.161,338.022
74236,0.00000125,-0.00000973,8.72,1,2.18557712729e-08,-1.69802530659e-07,311.986,302.265
74252,359.99997650,-0.00001088,8.36,1,-4.10216015179e-07,-1.89977088757e-07,470.423,309.663
74265,0.00003545,-0.00001368,6.91,1,6.18686448342e-07,-2.38732270827e-07,93.132,327.541
74293,359.99997178,-0.00002871,9.50,1,-4.92595459778e-07,-5.01001526103e-07,500.631,423.714
74294,359.99999711,-0.00002225,9.08,1,-5.04363957494e-08,-3.88360243388e-07,338.495,382.409
74312,359.99995916,0.00002293,9.27,1,-7.12834385542e-07,4.00128735612e-07,581.391,93.276
74313,0.00003843,0.00001975,8.75,1,6.70804056762e-07,3.44648700843e-07,74.021,113.620
74320,0.00000058,-0.00000963,8.39,1,1.0087279049e-08,-1.68121317484e-07,316.301,301.649
74448,359.99996214,-0.00002601,9.68,1,-6.60716777535e-07,-4.53927557207e-07,562.280,406.452
74456,0.00001763,0.00000433,8.36,1,3.07662010996e-07,7.56545928679e-08,207.182,212.258
74474,359.99996686,-0.00002726,10.96,1,-5.78337332047e-07,-4.7578332848e-07,532.072,414.466
74507,0.00004643,0.00001955,8.73,1,8.10344750273e-07,3.41286274493e-07,22.852,114.853
74533,0.00001262,-0.00002774,8.03,1,2.20238925904e-07,-4.84189394354e-07,239.240,417.549
74564,0.00004431,0.00002562,9.78,1,7.73358060427e-07,4.47202704508e-07,36.415,76.014
74583,359.99995704,0.00003217,11.72,1,-7.49821076585e-07,5.61525200397e-07,594.954,34.093
74599,359.99996600,0.00003747,8.81,1,-5.93468250787e-07,6.53991925013e-07,537.621,0.186
74636,359.99999942,-0.00001397,7.70,1,-1.00872797011e-08,-2.43775910352e-07,323.699,329.391
74641,359.99996031,0.00001272,8.84,1,-6.92659828406e-07,2.21920139079e-07,573.994,158.623
74654,0.00000491,-0.00002379,8.16,1,8.57418719169e-08,-4.15259654186e-07,288.559,392.273
74678,359.99998478,-0.00002273,6.97,1,-2.65631682229e-07,-3.96766309263e-07,417.405,385.491
74714,0.00002110,-0.00002418,8.19,1,3.6818568529e-07,-4.21984506885e-07,184.989,394.739
74723,0.00000838,-0.00000684,9.33,1,1.46265546211e-07,-1.19366135414e-07,266.365,283.771
74784,359.99998102,-0.00003728,8.12,1,-3.31198995585e-07,-6.50629498664e-07,441.448,478.581
74787,359.99996080,-0.00002293,8.67,1,-6.8425376234e-07,-4.00128735612e-07,570.911,386.724
74786,0.00002524,0.00002774,8.62,1,4.40477851808e-07,4.84189394354e-07,158.480,62.451
74854,359.99995685,0.00001898,10.04,1,-7.53183502478e-07,3.31198995444e-07,596.187,118.552
74863,359.99999335,-0.00000347,9.81,1,-1.16003709106e-07,-6.05236742943e-08,362.538,262.194
74900,359.99995665,-0.00003593,9.76,1,-7.5654592926e-07,-6.27092514216e-07,597.420,469.950
74945,359.99999326,-0.00000308,9.77,1,-1.17684921608e-07,-5.37988215949e-08,363.154,259.728
74963,0.00003092,-0.00000183,9.80,1,5.39669429124e-07,-3.1943050322e-08,122.107,251.713
74980,359.99997390,-0.00002158,8.57,1,-4.55608770512e-07,-3.76591751164e-07,487.069,378.094
75002,359.99997255,-0.00000029,8.49,1,-4.79145755317e-07,-5.04363952452e-09,495.699,241.849
75013,359.99995569,-0.00002948,8.95,1,-7.73358060502e-07,-5.14451231501e-07,603.585,428.646
75025,359.99998102,0.00002341,9.81,1,-3.31198995585e-07,4.08534801486e-07,441.448,90.193
75026,359.99995020,-0.00000616,9.37,1,-8.69187211339e-07,-1.0759764319e-07,638.725,279.455
75034,359.99999075,-0.00002264,9.68,1,-1.61396465326e-07,-3.95085096088e-07,379.183,384.875
75058,0.00004392,-0.00000164,8.45,1,7.66633207728e-07,-2.85806239723e-08,38.881,250.480
75079,359.99997264,-0.00003709,7.33,1,-4.77464541926e-07,-6.47267072314e-07,495.083,477.348
75137,359.99998016,0.00000626,8.54,1,-3.46329914325e-07,1.09278856365e-07,446.997,199.928
75149,359.99995733,-0.00002206,8.44,1,-7.44777436413e-07,-3.84997817039e-07,593.105,381.176
75159,0.00002688,-0.00002138,9.09,1,4.69058475781e-07,-3.73229324815e-07,148.000,376.861
75170,0.00000270,0.00002167,9.89,1,4.70739688956e-08,3.78272964339e-07,302.738,101.290
75171,0.00000973,0.00003362,8.52,1,1.69802530659e-07,5.8674339802e-07,257.735,24.845
75225,359.99997650,-0.00003487,12.19,1,-4.10216015179e-07,-6.08599169293e-07,470.423,463.169
75296,0.00000722,0.00003362,8.74,1,1.26090988113e-07,5.8674339802e-07,273.763,24.845
75309,0.00001638,-0.00002976,8.43,1,2.85806239723e-07,-5.19494871026e-07,215.197,430.495
75311,359.99998642,0.00002264,10.67,1,-2.37051058139e-07,3.95085096088e-07,406.925,95.125
75348,0.00002639,-0.00002042,10.24,1,4.60652409907e-07,-3.56417193066e-07,151.082,370.696
75351,0.00003179,-0.00003728,8.40,1,5.54800347698e-07,-6.50629498664e-07,116.559,478.581
75358,0.00000279,0.00001377,10.69,1,4.87551820704e-08,2.40413484002e-07,302.122,151.842
75377,359.99996330,-0.00003477,9.19,1,-6.4054221951e-07,-6.06917956118e-07,554.882,462.553
75382,359.99999489,0.00002119,7.36,1,-8.9104298407e-08,3.69866898465e-07,352.674,104.372
75395,359.99997601,-0.00001503,7.48,1,-4.18622080357e-07,-2.62269255275e-07,473.506,336.172
75410,359.99999297,-0.00003323,8.49,1,-1.22728561781e-07,-5.8001854532e-07,365.004,452.689
75414,359.99995203,-0.00001695,8.01,1,-8.37244161356e-07,-2.95893518772e-07,627.012,348.502
75430,359.99999181,-0.00002755,7.69,1,-1.42903120693e-07,-4.80826968005e-07,372.402,416.316
75443,359.99995810,-0.00002524,8.98,1,-7.31327731063e-07,-4.40477851808e-07,588.173,401.520
75453,359.99995675,-0.00003063,7.88,1,-7.54864715869e-07,-5.346257896e-07,596.804,436.044
75482,359.99996850,-0.00002524,6.57,1,-5.49756707958e-07,-4.40477851808e-07,521.592,401.520
75489,0.00003747,-0.00000173,11.23,1,6.53991925013e-07,-3.02618371471e-08,80.186,251.097
75497,0.00004258,0.00003246,10.40,1,7.4309622328e-07,5.66568839922e-07,47.512,32.243
75540,0.00000202,-0.00000241,9.28,1,3.53054766717e-08,-4.2030329371e-08,307.054,255.412
75550,359.99996629,0.00001772,9.12,1,-5.88424611503e-07,3.09343224171e-07,535.771,126.566
75557,0.00000501,-0.00000684,8.84,1,8.74230850918e-08,-1.19366135414e-07,287.943,283.771
75562,359.99996966,-0.00002138,8.25,1,-5.29582150822e-07,-3.73229324815e-07,514.194,376.861
75597,359.99999875,-0.00000260,8.81,1,-2.18557716598e-08,-4.53927557207e-08,328.014,256.645
75609,0.00000973,-0.00001955,8.38,1,1.69802530659e-07,-3.41286274493e-07,257.735,365.147
75664,359.99998767,0.00003699,9.57,1,-2.15195285836e-07,6.45585859139e-07,398.911,3.268
75681,0.00002976,0.00000520,8.81,1,5.19494871026e-07,9.07855114414e-08,129.505,206.710
75687,0.00000713,-0.00002967,9.81,1,1.24409774938e-07,-5.17813657851e-07,274.380,429.879
75693,0.00001984,-0.00000135,10.37,1,3.46329914017e-07,-2.35369844478e-08,193.003,248.631
75697,359.99998526,-0.00000395,7.01,1,-2.57225615275e-07,-6.89297401685e-08,414.323,265.276
75699,359.99997033,-0.00002408,7.21,1,-5.17813657975e-07,-4.2030329371e-07,509.879,394.122
75707,359.99995453,-0.00002822,8.39,1,-7.93532618526e-07,-4.92595460229e-07,610.983,420.631
75741,359.99998295,-0.00000222,9.30,1,-2.97574731323e-07,-3.86679030214e-08,429.119,254.179
75771,359.99998440,-0.00001888,7.75,1,-2.72356534015e-07,-3.29517782269e-07,419.871,360.832
75835,0.00002890,0.00000896,8.81,1,5.04363952452e-07,1.5635282526e-07,135.053,182.667
75849,359.99998796,-0.00000501,10.95,1,-2.10151646552e-07,-8.74230850918e-08,397.061,272.057
75853,0.00001618,0.00001137,10.34,1,2.82443813373e-07,1.98383154631e-07,216.430,167.254
75863,359.99996812,-0.00003150,9.74,1,-5.56481560632e-07,-5.49756708173e-07,524.058,441.592
75865,0.00000000,0.00000000,9.32,1,0,0,320.000,240.000
75866,359.99999942,0.00001503,8.67,1,-1.00872797011e-08,2.62269255275e-07,323.699,143.828
75872,0.00004633,-0.00000424,9.16,1,8.08663537099e-07,-7.3973379693e-08,23.469,267.126
75901,0.00000000,0.00000000,9.64,1,0,0,320.000,240.000
75905,359.99996185,-0.00002042,8.35,1,-6.65760416819e-07,-3.56417193066e-07,564.130,370.696
75925,359.99997476,0.00003747,8.88,1,-4.40477851771e-07,6.53991925013e-07,481.520,0.186
75926,0.00002032,0.00001801,8.12,1,3.54735979892e-07,3.14386863695e-07,189.921,124.717
75929,0.00004884,0.00001744,10.12,1,8.52375079645e-07,3.04299584646e-07,7.440,128.415
75932,359.99998285,0.00003275,9.48,1,-2.99255945602e-07,5.71612479446e-07,429.735,30.394
75940,359.99995771,-0.00000376,9.80,1,-7.38052584626e-07,-6.55673138188e-08,590.639,264.043
75955,359.99995598,-0.00001840,8.49,1,-7.68314421218e-07,-3.21111716395e-07,601.736,357.749
75968,0.00002427,-0.00000963,9.32,1,4.2366572006e-07,-1.68121317484e-07,164.645,301.649
75998,359.99997255,-0.00002225,8.00,1,-4.79145755317e-07,-3.88360243388e-07,495.699,382.409
76012,0.00003111,-0.00000405,10.17,1,5.43031855474e-07,-7.06109533433e-08,120.874,265.893
76044,0.00000511,-0.00001156,8.91,1,8.91042982666e-08,-2.01745580981e-07,287.326,313.979
76059,0.00000000,0.00000000,12.13,1,0,0,320.000,240.000
76087,359.99997129,-0.00003111,7.80,1,-5.01001526732e-07,-5.43031855474e-07,503.714,439.126
76161,0.00001329,-0.00000616,9.05,1,2.32007418128e-07,-1.0759764319e-07,234.925,279.455
76206,359.99999104,-0.00002659,10.72,1,-1.56352825154e-07,-4.64014836256e-07,377.333,410.151
76232,359.99998006,-0.00001589,9.56,1,-3.48011126828e-07,-2.77400173849e-07,447.613,341.721
76240,359.99997062,0.00001830,9.69,1,-5.12770018691e-07,3.1943050322e-07,508.029,122.867
76245,359.99995299,-0.00002350,9.75,1,-8.20432029225e-07,-4.10216014661e-07,620.847,390.423
76263,359.99995627,0.00001984,9.72,1,-7.63270781934e-07,3.46329914017e-07,599.886,113.003
76268,359.99997207,0.00002639,9.59,1,-4.87551820494e-07,4.60652409907e-07,498.782,71.082
76316,0.00000000,0.00000000,12.41,1,0,0,320.000,240.000
76352,359.99999586,-0.00003005,8.77,1,-7.22921671643e-08,-5.24538510551e-07,346.509,432.345
76377,359.99996648,-0.00002774,7.97,1,-5.85062184722e-07,-4.84189394354e-07,534.538,417.549
76410,359.99997640,-0.00000694,8.49,1,-4.11897227682e-07,-1.21047348589e-07,471.040,284.387
76437,0.00003314,0.00002090,10.69,1,5.78337332145e-07,3.64823258941e-07,107.928,106.222
76439,359.99997881,-0.00001580,9.87,1,-3.69866898243e-07,-2.75718960674e-07,455.628,341.104
76449,0.00000067,0.00002216,8.11,1,1.17684922239e-08,3.86679030214e-07,315.685,98.208
76462,0.00000000,0.00000000,12.91,1,0,0,320.000,240.000
76464,359.99997255,0.00000983,8.19,1,-4.79145755317e-07,1.71483743834e-07,495.699,177.118
76465,359.99997014,0.00002601,10.52,1,-5.21176083868e-07,4.53927557207e-07,511.112,73.548
76480,0.00003208,0.00000385,8.39,1,5.59843987222e-07,6.72485269937e-08,114.709,215.340
76560,359.99996291,0.00003381,7.74,1,-6.47267072185e-07,5.90105824369e-07,557.348,23.612
76584,0.00000279,-0.00001445,9.90,1,4.87551820704e-08,-2.52181976226e-07,302.122,332.473
76588,359.99998324,0.00002726,8.77,1,-2.92531092928e-07,4.7578332848e-07,427.269,65.534
