id,ra_deg,dec_deg,u,v,mag,electrons_deposited
59388,359.99998507,0.00003227,415.556,33.476,9.070,1.177525
59401,359.99998228,-0.00002264,433.434,384.875,9.210,1.035071
59498,359.99998179,0.00002350,436.516,89.577,9.360,0.901509
59508,0.00002524,-0.00003564,158.480,468.101,10.220,0.408291
59516,359.99997293,-0.00000983,493.233,302.882,9.730,0.641165
59517,359.99995020,-0.00000077,638.725,244.932,5.910,17.141250
59554,0.00000385,0.00003371,295.340,24.229,9.800,0.601132
59574,359.99996763,-0.00000944,527.140,300.416,10.060,0.473119
59586,0.00002032,-0.00000896,189.921,297.333,8.800,1.509976
59592,0.00004161,0.00001503,53.677,143.828,7.590,4.602248
59593,359.99996715,0.00003121,530.223,40.258,8.240,2.529123
59663,359.99996185,0.00000896,564.130,182.667,8.540,1.918536
59684,0.00003237,-0.00002042,112.860,370.696,8.290,2.415294
59689,359.99995232,-0.00000318,625.162,260.344,7.430,5.332981
59709,359.99996166,-0.00000462,565.363,269.591,9.180,1.064070
59799,359.99995078,0.00001079,635.026,170.953,7.940,3.334034
59844,359.99996426,-0.00003622,548.717,471.800,7.740,4.008390
59857,359.99997958,-0.00000983,450.696,302.882,9.710,0.653085
59880,359.99998960,0.00000616,386.581,200.545,9.010,1.244429
59886,0.00001676,-0.00001503,212.731,336.172,10.140,0.439511
59943,359.99995559,-0.00000944,604.201,300.416,7.420,5.382326
59963,0.00000000,0.00000000,320.000,240.000,10.130,0.443578
59971,0.00001763,0.00002061,207.182,108.071,7.950,3.303467
59981,359.99995049,0.00000058,636.875,236.301,8.910,1.364489
60005,0.00002649,-0.00003429,150.466,459.470,8.770,1.552280
60080,359.99996571,0.00002649,539.470,70.466,8.530,1.936288
60085,0.00001907,-0.00003169,197.935,442.825,8.900,1.377114
60120,0.00000144,0.00000742,310.753,192.530,7.720,4.082912
60146,0.00001628,0.00003082,215.813,42.723,7.840,3.655695
60156,0.00002100,-0.00002919,185.605,426.796,8.900,1.377114
60169,359.99995916,-0.00001483,581.391,334.939,7.740,4.008390
60177,0.00000000,-0.00003150,320.000,441.592,9.170,1.073915
60178,0.00000000,0.00000000,320.000,240.000,9.990,0.504626
60190,359.99995280,0.00003044,622.080,45.189,9.690,0.665227
60203,359.99995097,-0.00001377,633.793,328.158,10.900,0.218258
60296,359.99999567,0.00003169,347.742,37.175,9.000,1.255943
60315,0.00000453,0.00001676,291.025,132.731,8.980,1.279293
60339,359.99995559,0.00000549,604.201,204.860,7.750,3.971641
60393,359.99996436,0.00002765,548.101,63.068,8.610,1.798747
60404,0.00000751,-0.00003082,271.914,437.277,9.320,0.935341
60431,0.00001137,0.00002004,247.254,111.770,9.180,1.064070
60450,0.00000000,0.00000000,320.000,240.000,11.160,0.171779
60503,359.99999769,0.00000742,334.796,192.530,6.880,8.850545
60522,0.00003371,-0.00000222,104.229,254.179,7.880,3.523465
60570,359.99995049,0.00000193,636.875,227.670,6.920,8.530412
60579,359.99995569,-0.00002919,603.585,426.796,8.760,1.566643
60583,0.00003554,0.00000019,92.516,238.767,8.850,1.442016
60603,0.00002321,-0.00001185,171.426,315.828,6.090,18.321879
60609,359.99998025,-0.00000848,446.380,294.251,8.380,2.223156
60615,359.99999865,0.00000877,328.631,183.899,10.370,0.355607
60660,359.99999085,-0.00002408,378.566,394.122,8.900,1.377114
60673,359.99999162,-0.00002071,373.635,372.545,8.950,1.315134
60676,0.00004460,0.00003208,34.566,34.709,9.240,1.006862
60678,359.99998131,-0.00002861,439.599,423.097,8.310,2.371210
60714,359.99998777,0.00001551,398.294,140.745,7.940,3.334034
60787,359.99995993,-0.00000154,576.459,249.864,8.940,1.327303
60796,0.00004315,0.00000886,43.813,183.283,8.000,3.154787
120212,0.00000000,0.00000000,320.000,240.000,12.240,0.063529
60834,359.99996060,-0.00001869,572.144,359.599,7.800,3.792888
60908,0.00004518,-0.00000626,30.867,280.072,8.590,1.832188
60916,359.99998228,0.00001772,433.434,126.566,8.050,3.012798
60925,0.00000607,0.00003314,281.161,27.928,8.450,2.084347
60929,0.00002379,0.00002081,167.727,106.838,10.370,0.355607
60938,0.00004017,-0.00002216,62.924,381.792,8.800,1.509976
60952,359.99995482,-0.00000751,609.133,288.086,9.970,0.514008
60971,359.99995097,-0.00000356,633.793,262.810,8.280,2.437642
60974,359.99995424,0.00002206,612.832,98.824,8.410,2.162569
60993,359.99995694,0.00000559,595.571,204.244,9.900,0.548239
61030,0.00000250,-0.00000328,303.971,260.961,9.330,0.926766
61042,359.99997158,-0.00003015,501.864,432.961,7.840,3.655695
61070,359.99996860,0.00003583,520.975,10.666,8.950,1.315134
61062,0.00000000,0.00000000,320.000,240.000,9.300,0.952730
61092,359.99995097,-0.00002158,633.793,378.094,8.850,1.442016
61093,359.99999894,-0.00003371,326.781,455.771,7.350,5.740768
61117,359.99998276,-0.00000780,430.352,289.936,10.390,0.349116
61159,359.99995068,-0.00000376,635.642,264.043,8.190,2.648317
61185,0.00002485,0.00001166,160.946,165.405,10.290,0.382798
61200,0.00000000,0.00000000,320.000,240.000,10.920,0.214274
61209,0.00002360,-0.00003208,168.960,445.291,8.840,1.455359
61228,359.99997679,-0.00003564,468.574,468.101,10.470,0.324317
61231,0.00000000,0.00000000,320.000,240.000,10.380,0.352347
61247,359.99995569,0.00000173,603.585,228.903,9.120,1.124527
61254,0.00003988,-0.00000684,64.774,283.771,9.070,1.177525
61269,359.99996128,-0.00001262,567.829,320.760,8.910,1.364489
61381,0.00003304,-0.00001435,108.544,331.857,9.180,1.064070
61427,359.99996503,0.00000414,543.786,213.491,9.330,0.926766
61431,359.99997245,-0.00002293,496.316,386.724,7.640,4.395113
61440,359.99999326,0.00000915,363.154,181.434,12.710,0.041207
61448,359.99996426,-0.00000616,548.717,279.455,10.140,0.439511
61543,0.00002321,-0.00003073,171.426,436.660,7.970,3.243172
61553,0.00002957,0.00002582,130.738,74.781,9.240,1.006862
61614,359.99996099,-0.00003111,569.678,439.126,8.820,1.482416
61664,0.00001859,-0.00001079,201.018,309.047,7.370,5.635987
61703,359.99995588,-0.00000684,602.352,283.771,6.220,16.254365
61712,359.99997794,0.00002244,461.176,96.358,7.360,5.688136
61718,0.00004306,-0.00003728,44.429,478.581,9.450,0.690917
61758,359.99995733,-0.00000405,593.105,265.893,8.560,1.883519
61762,359.99995974,0.00000241,577.692,224.588,9.250,0.997631
61764,359.99995675,0.00003554,596.804,12.516,9.000,1.255943
61772,359.99998440,0.00000453,419.871,211.025,8.810,1.496132
61798,0.00003102,0.00000568,121.491,203.627,9.640,0.696578
61799,359.99998545,-0.00000732,413.090,286.853,8.090,2.903822
61839,359.99996089,0.00002620,570.295,72.315,8.470,2.046303
61841,0.00004277,-0.00003198,46.279,444.674,7.980,3.213439
61952,359.99997939,-0.00001744,451.929,351.585,8.200,2.624037
61956,359.99996744,0.00002370,528.373,88.344,10.180,0.423614
61972,0.00003728,0.00000414,81.419,213.491,10.890,0.220277
61981,359.99995617,-0.00001137,600.503,312.746,6.310,14.961323
62018,359.99997871,-0.00002909,456.244,426.180,8.620,1.782256
62047,359.99995213,0.00002803,626.395,60.602,9.560,0.749842
62060,359.99999441,0.00003670,355.756,5.118,9.150,1.093881
62078,0.00000559,0.00002447,284.244,83.412,9.380,0.885054
62117,359.99996176,-0.00000164,564.746,250.480,8.560,1.883519
62149,359.99995116,0.00001050,632.560,172.803,8.380,2.223156
62184,0.00002659,-0.00001300,149.849,323.226,9.700,0.659128
62188,0.00001869,0.00003343,200.401,26.078,8.550,1.900947
62192,359.99999701,0.00002293,339.111,93.276,10.810,0.237121
62227,359.99996118,-0.00000578,568.445,276.989,7.590,4.602248
62245,359.99999961,-0.00001734,322.466,350.968,9.190,1.054314
62275,0.00003169,-0.00002630,117.175,408.302,10.530,0.306881
62276,0.00001560,-0.00003015,220.129,432.961,8.730,1.610534
62291,359.99995993,-0.00000732,576.459,286.853,9.030,1.221715
62292,0.00000000,0.00000000,320.000,240.000,10.890,0.220277
62295,0.00000000,0.00000000,320.000,240.000,10.890,0.220277
62301,0.00000279,-0.00001483,302.122,334.939,9.150,1.093881
62323,359.99997958,-0.00002649,450.696,409.534,11.780,0.097044
62326,359.99997929,-0.00001849,452.545,358.366,8.390,2.202774
62339,359.99995887,-0.00000963,583.241,301.649,9.160,1.083852
62399,0.00003497,-0.00003188,96.214,444.058,7.340,5.793887
62458,0.00004315,-0.00003583,43.813,469.334,8.670,1.702041
62470,359.99995174,-0.00000905,628.861,297.950,8.740,1.595769
62514,359.99997312,-0.00000771,492.000,289.319,9.670,0.677595
62518,359.99997332,0.00002331,490.767,90.810,10.180,0.423614
62531,0.00002399,-0.00002514,166.494,400.904,8.580,1.849141
62543,359.99999528,0.00000106,350.208,233.219,8.520,1.954204
62557,359.99997476,0.00002437,481.520,84.028,8.230,2.552525
62566,359.99999759,0.00000405,335.412,214.107,8.090,2.903822
62571,359.99997524,-0.00002321,478.438,388.574,7.980,3.213439
62587,359.99996706,-0.00000241,530.839,255.412,7.760,3.935229
62594,0.00004335,0.00000241,42.580,224.588,8.560,1.883519
62603,0.00001435,0.00003082,228.143,42.723,8.080,2.930691
62609,0.00002312,-0.00000453,172.043,268.975,9.250,0.997631
62622,0.00000000,0.00000000,320.000,240.000,11.180,0.168644
62650,0.00004498,-0.00001512,32.100,336.789,10.300,0.379289
62658,359.99995945,-0.00000144,579.542,249.247,7.800,3.792888
62667,359.99997852,0.00001156,457.477,166.021,8.820,1.482416
62692,0.00002485,0.00000318,160.946,219.656,9.230,1.016179
62705,0.00001560,0.00002986,220.129,48.888,11.080,0.184914
62719,0.00000000,0.00000000,320.000,240.000,12.320,0.059016
62727,0.00001483,-0.00001830,225.061,357.133,9.170,1.073915
62778,359.99995829,0.00001079,586.940,170.953,7.550,4.774963
62795,0.00004527,-0.00001647,30.250,345.420,9.170,1.073915
62876,359.99995540,-0.00002871,605.434,423.714,7.570,4.687810
62877,359.99997014,-0.00001339,511.112,325.692,9.810,0.595621
62880,359.99998536,0.00000048,413.706,236.918,6.850,9.098504
62891,0.00000058,-0.00002158,316.301,378.094,7.370,5.635987
62894,359.99996031,-0.00000934,573.994,299.799,5.750,25.059362
62912,359.99995116,-0.00000703,632.560,285.004,8.070,2.957808
62918,359.99999326,-0.00002129,363.154,376.244,7.230,6.411653
62919,359.99996147,-0.00001233,566.596,318.911,10.020,0.490874
62928,0.00000433,-0.00001849,292.258,358.366,9.520,0.777983
62931,359.99997081,-0.00001676,506.796,347.269,5.890,22.027743
62936,359.99997659,-0.00001166,469.807,314.595,8.780,1.538048
62937,0.00000000,0.00000000,320.000,240.000,9.010,1.244429
62947,0.00000000,0.00000000,320.000,240.000,8.370,2.243727
62952,359.99995935,0.00002765,580.158,63.068,9.350,0.909850
62953,359.99995241,-0.00001406,624.546,330.007,6.780,9.704429
62967,0.00000000,0.00000000,320.000,240.000,10.700,0.262404
62981,0.00004739,0.00000867,16.687,184.516,6.880,8.850545
62982,359.99996195,-0.00002350,563.513,390.423,9.220,1.025581
63000,359.99995916,0.00000780,581.391,190.064,11.250,0.158114
63049,359.99995858,-0.00000106,585.090,246.781,9.090,1.156032
63080,359.99995020,0.00002784,638.725,61.835,7.940,2.642667
63117,359.99995068,-0.00000751,635.642,288.086,5.340,36.556954
63138,0.00003034,0.00002610,125.806,72.931,9.370,0.893244
63169,359.99996282,0.00002659,557.965,69.849,9.860,0.568814
63175,0.00001223,0.00003323,241.706,27.311,10.150,0.435482
63180,0.00002235,-0.00000443,176.975,268.358,8.040,3.040675
63250,359.99996320,0.00000905,555.499,182.050,8.360,2.264488
63256,359.99995164,0.00000491,629.478,208.559,9.050,1.199416
63258,359.99996089,-0.00000135,570.295,248.631,8.820,1.482416
63273,359.99996600,-0.00001772,537.621,353.434,9.290,0.961546
63277,359.99995367,-0.00000616,616.531,279.455,8.410,2.162569
63292,359.99998411,0.00002784,421.721,61.835,8.750,1.581139
63298,359.99998940,-0.00000183,387.814,251.713,9.380,0.885054
63305,0.00001927,-0.00002967,196.702,429.879,8.520,1.954204
63316,0.00002081,0.00002967,186.838,50.121,9.600,0.722720
63318,359.99997968,-0.00003535,450.079,466.251,9.770,0.617974
63344,359.99996600,-0.00002408,537.621,394.122,8.310,2.371210
63379,0.00003439,0.00001503,99.913,143.828,10.780,0.243764
63392,359.99998170,-0.00002813,437.133,420.015,8.730,1.610534
63410,359.99997284,-0.00000096,493.850,246.165,9.040,1.210515
63437,0.00000096,0.00001984,313.835,113.003,9.520,0.777983
63442,0.00001117,-0.00000559,248.487,275.756,9.370,0.893244
63447,0.00000000,0.00000000,320.000,240.000,11.780,0.097044
63449,359.99995232,-0.00001146,625.162,313.362,8.270,2.460198
63474,0.00002485,0.00001772,160.946,126.566,8.800,1.509976
63475,359.99995964,-0.00002350,578.309,390.423,8.720,1.625436
63489,359.99996031,-0.00001233,573.994,318.911,7.070,7.429678
63511,359.99997467,0.00000877,482.137,183.899,8.690,1.670975
63515,359.99995184,0.00003044,628.245,45.189,8.140,2.773129
63539,359.99996041,-0.00001888,573.377,360.832,9.550,0.756781
63551,0.00003140,0.00003343,119.025,26.078,7.830,3.689521
63602,0.00003863,-0.00003458,72.788,461.320,9.940,0.528409
63653,0.00002630,-0.00001994,151.698,367.613,7.490,5.046264
63658,359.99995752,-0.00001849,591.872,358.366,7.790,3.827983
63684,0.00001811,0.00000453,204.100,211.025,10.680,0.267282
63693,359.99997650,0.00000048,470.423,236.918,9.940,0.528409
63802,359.99997033,-0.00001984,509.879,366.997,8.220,2.576143
63821,359.99995155,-0.00001387,630.094,328.774,8.840,1.455359
63855,359.99999538,-0.00002235,349.591,383.025,9.030,1.221715
63911,359.99996012,0.00000077,575.226,235.068,10.260,0.393523
63924,359.99995733,0.00000067,593.105,235.685,8.830,1.468825
63937,0.00002081,0.00000954,186.838,178.968,7.290,6.066944
63943,359.99999827,-0.00000944,331.097,300.416,6.950,8.297935
63965,0.00000318,-0.00000751,299.656,288.086,9.030,1.221715
63991,359.99995386,-0.00001763,615.298,352.818,8.150,2.747704
64018,359.99996349,-0.00001262,553.649,320.760,9.490,0.799779
64061,359.99996436,-0.00001243,548.101,319.527,9.890,0.553312
64068,0.00002293,0.00001994,173.276,112.387,8.040,3.040675
64121,359.99996850,-0.00000616,521.592,279.455,9.420,0.853041
64136,359.99995097,0.00001666,633.793,133.347,9.800,0.601132
64161,359.99996648,0.00002235,534.538,96.975,10.190,0.419730
64237,359.99998362,0.00001252,424.803,159.856,8.590,1.832188
64245,359.99995434,-0.00000655,612.216,281.921,8.900,1.377114
64272,359.99995954,-0.00000645,578.925,281.305,8.910,1.364489
64354,0.00000000,0.00000000,320.000,240.000,8.970,1.291130
64392,0.00001955,0.00000597,194.853,201.778,9.430,0.845220
64395,359.99996128,-0.00002408,567.829,394.122,6.320,14.824157
64396,359.99997890,0.00001002,455.011,175.885,7.970,3.243172
64424,359.99998170,-0.00000212,437.133,253.563,8.770,1.552280
64456,359.99998767,0.00000067,398.911,235.685,9.980,0.509296
64518,359.99998285,0.00000905,429.735,182.050,9.550,0.756781
64530,0.00002919,0.00000241,133.204,224.588,6.500,12.559432
64555,359.99995877,-0.00002100,583.857,374.395,8.940,1.327303
64563,359.99995800,0.00000010,588.789,239.384,8.990,1.267564
64598,359.99996783,-0.00003352,525.907,454.538,6.980,8.071793
64624,359.99995030,-0.00000472,638.108,270.208,6.870,8.282762
64653,359.99995791,0.00000992,589.406,176.502,9.810,0.595621
64708,0.00003959,0.00002851,66.623,57.519,9.030,1.221715
64716,359.99995935,-0.00002399,580.158,393.506,8.780,1.538048
64737,359.99996667,-0.00001098,533.305,310.280,7.950,3.303467
64818,359.99996022,0.00001387,574.610,151.226,7.850,3.622180
64831,0.00000318,-0.00003102,299.656,438.509,8.890,1.389857
64847,359.99997563,0.00000511,475.972,207.326,9.590,0.729407
64902,359.99997418,0.00000973,485.219,177.735,10.270,0.389915
64914,359.99996446,-0.00000655,547.484,281.921,6.780,9.704429
64929,359.99996523,-0.00003583,542.553,469.334,9.180,1.064070
64964,359.99996648,0.00003169,534.538,37.175,8.290,2.415294
64969,359.99996263,-0.00000905,559.198,297.950,8.440,2.103633
65041,359.99995925,0.00000135,580.775,231.369,8.910,1.364489
65062,359.99996301,0.00003554,556.732,12.516,9.490,0.799779
65080,0.00003391,0.00001560,102.996,140.129,9.170,1.073915
65092,359.99995347,-0.00001416,617.764,330.624,8.930,1.339584
65142,359.99998642,0.00001416,406.925,149.376,9.350,0.909850
65157,0.00000453,-0.00002610,291.025,407.069,8.410,2.162569
65220,359.99999422,-0.00001060,356.989,307.814,9.170,1.073915
65236,359.99995174,-0.00000992,628.861,303.498,6.920,8.530412
65243,0.00000963,0.00001638,258.351,135.197,7.790,3.827983
65247,359.99995694,-0.00001878,595.571,360.215,5.810,23.712099
65256,359.99997178,0.00001021,500.631,174.652,8.710,1.640476
65264,0.00000318,-0.00001233,299.656,318.911,10.020,0.490874
65278,359.99995906,0.00000501,582.008,207.943,10.870,0.224373
65296,359.99995405,0.00000270,614.065,222.738,7.720,4.082912
65307,359.99995405,-0.00001763,614.065,352.818,9.220,1.025581
65382,0.00004007,0.00001705,63.541,130.881,8.040,3.040675
65438,359.99996022,-0.00001666,574.610,346.653,10.330,0.368952
65455,0.00002861,-0.00001666,136.903,346.653,8.900,1.377114
65473,359.99999008,-0.00001965,383.498,365.764,8.500,1.990536
65475,359.99995174,0.00001580,628.861,138.896,7.900,3.459155
65492,359.99995213,-0.00001907,626.395,362.065,8.830,1.468825
65531,359.99996552,0.00001715,540.703,130.265,9.490,0.799779
65537,0.00003073,0.00000414,123.340,213.491,9.210,1.035071
65570,0.00004749,0.00002119,16.071,104.372,9.490,0.799779
65630,359.99996397,-0.00002765,550.567,416.932,6.270,15.522798
65638,0.00002042,0.00001445,189.304,147.527,9.140,1.104002
65659,359.99999509,-0.00001349,351.441,326.308,9.180,1.064070
65660,359.99998979,-0.00003689,385.348,476.115,10.270,0.389915
65686,0.00002235,-0.00000867,176.975,295.484,9.170,1.073915
65689,359.99997553,-0.00001753,476.588,352.201,7.240,6.352871
65693,359.99998632,-0.00002158,407.541,378.094,9.180,1.064070
65709,0.00001512,0.00001185,223.211,164.172,6.940,8.374714
65752,359.99995463,-0.00001098,610.366,310.280,8.820,1.482416
65760,359.99995001,-0.00001069,639.958,308.430,6.640,3.502490
65769,359.99998237,-0.00000539,432.818,274.523,10.720,0.257614
65782,359.99996128,-0.00002688,567.829,412.000,10.470,0.324317
65815,359.99995502,0.00002032,607.900,109.921,8.690,1.670975
65818,359.99996426,-0.00003054,548.717,435.427,10.100,0.456005
65827,359.99998834,0.00001329,394.595,154.925,9.080,1.166729
65863,0.00000000,0.00000000,320.000,240.000,10.480,0.321344
65887,359.99997409,-0.00000135,485.836,248.631,7.630,4.435780
65904,0.00000848,0.00001609,265.749,137.046,10.230,0.404548
65908,0.00000000,0.00000000,320.000,240.000,10.180,0.423614
65931,0.00003054,0.00001811,124.573,124.100,9.680,0.671382
65938,359.99998902,0.00002986,390.280,48.888,10.890,0.220277
65941,0.00004701,-0.00002842,19.153,421.864,8.610,1.798747
65958,0.00004884,0.00002976,7.440,49.505,9.270,0.979422
65970,359.99996185,-0.00000597,564.130,278.222,6.660,10.838521
66003,0.00000703,0.00001927,274.996,116.702,10.450,0.330347
66016,359.99995559,0.00003468,604.201,18.064,9.540,0.763783
66030,359.99996513,0.00000173,543.169,228.903,8.660,1.717790
66053,359.99999441,-0.00001329,355.756,325.075,8.370,2.243727
66057,0.00002360,0.00002061,168.960,108.071,7.000,7.924466
66081,359.99998603,-0.00002514,409.391,400.904,9.200,1.044648
66124,0.00000395,-0.00001406,294.724,330.007,8.130,2.798788
66148,0.00002206,-0.00003535,178.824,466.251,9.300,0.952730
66153,359.99995482,-0.00000809,609.133,291.785,8.900,1.377114
66166,359.99999143,0.00002399,374.868,86.494,10.860,0.226449
66183,359.99997958,-0.00001339,450.696,325.692,8.950,1.315134
66187,0.00000000,0.00000000,320.000,240.000,11.430,0.133958
66210,0.00000857,-0.00003593,265.132,469.950,8.940,1.327303
66224,0.00002813,-0.00002216,139.985,381.792,8.770,1.552280
66228,359.99998334,0.00003082,426.653,42.723,8.480,2.027543
66253,359.99995241,-0.00003111,624.546,439.126,7.390,5.533119
66272,359.99997534,-0.00002745,477.821,415.699,10.050,0.477496
66297,359.99998440,-0.00000048,419.871,243.082,9.230,1.016179
66306,359.99997101,-0.00000019,505.563,241.233,8.850,1.442016
66359,359.99996629,0.00001715,535.771,130.265,8.980,1.279293
66371,359.99996243,-0.00003564,560.431,468.101,8.530,1.936288
66384,359.99997255,-0.00002928,495.699,427.413,7.680,4.236137
66489,359.99998314,0.00003439,427.886,19.913,8.940,1.327303
66502,359.99996725,0.00000376,529.606,215.957,8.010,3.125863
66515,0.00002476,0.00001223,161.562,161.706,6.970,8.146480
66516,359.99998526,0.00001175,414.323,164.788,7.840,3.655695
66517,0.00002976,0.00000472,129.505,209.792,9.780,0.612308
66565,359.99995839,0.00003150,586.323,38.408,8.860,1.428795
66614,359.99998844,-0.00000867,393.979,295.484,8.800,1.509976
66638,0.00001455,0.00002736,226.910,64.917,7.970,3.243172
66661,359.99995473,0.00003314,609.750,27.928,10.470,0.324317
66677,0.00000000,0.00000000,320.000,240.000,12.840,0.036557
66696,359.99995579,-0.00002138,602.968,376.861,7.820,3.723660
66750,359.99998324,0.00001724,427.269,129.648,8.800,1.509976
66747,0.00000000,0.00000000,320.000,240.000,9.000,1.255943
66777,359.99997823,-0.00000395,459.327,265.276,7.680,4.236137
66790,359.99997303,0.00000087,492.617,234.452,8.770,1.552280
66795,359.99997621,-0.00001050,472.273,307.197,8.120,2.824685
66830,0.00003805,-0.00003554,76.487,467.484,10.300,0.379289
66838,359.99996330,-0.00001946,554.882,364.531,8.660,1.717790
66859,359.99997679,-0.00001329,468.574,325.075,9.990,0.504626
66863,359.99996821,-0.00000992,523.441,303.498,8.340,2.306588
66904,359.99995993,-0.00000828,576.459,293.018,6.860,9.015089
66909,359.99999229,-0.00002755,369.319,416.316,7.860,3.588971
66965,0.00003256,-0.00000405,111.627,265.893,8.830,1.468825
67000,359.99999355,0.00002052,361.305,108.688,9.150,1.093881
67019,359.99996860,-0.00000414,520.975,266.509,9.880,0.558432
67024,0.00002639,-0.00003564,151.082,468.101,7.090,7.294071
67073,359.99995338,0.00001185,618.381,164.172,8.250,2.505936
67094,359.99999557,-0.00003323,348.358,452.689,9.430,0.845220
67113,359.99998266,-0.00001117,430.968,311.513,10.150,0.435482
67124,359.99997611,-0.00003044,472.889,434.811,8.450,2.084347
67180,0.00001060,-0.00003246,252.186,447.757,10.130,0.443578
67184,0.00000732,-0.00000328,273.147,260.961,8.710,1.640476
67206,359.99996176,-0.00001262,564.746,320.760,6.580,11.667290
67207,359.99996792,-0.00000983,525.291,302.882,11.100,0.181539
67209,359.99995001,-0.00000183,639.958,251.713,8.120,0.896142
67232,359.99995482,-0.00001686,609.133,347.886,6.600,11.454338
67247,0.00004431,-0.00003111,36.415,439.126,8.990,1.267564
67267,0.00002331,-0.00000751,170.810,288.086,8.930,1.339584
67279,359.99999595,-0.00002620,345.893,407.685,7.870,3.556068
67316,359.99996908,-0.00001830,517.893,357.133,9.030,1.221715
67320,359.99999008,-0.00001329,383.498,325.075,7.460,5.187642
67380,359.99998016,-0.00003641,446.997,473.033,8.670,1.702041
67387,359.99997852,-0.00002514,457.477,400.904,8.940,1.327303
67433,359.99995781,-0.00000684,590.022,283.771,8.980,1.279293
67436,359.99996946,-0.00001243,515.427,319.527,8.010,3.125863
67455,0.00000867,-0.00000520,264.516,273.290,8.060,2.985176
67482,359.99996118,0.00001512,568.445,143.211,7.900,3.459155
67539,0.00001936,-0.00002572,196.086,404.603,9.310,0.943996
67557,359.99997341,-0.00000511,490.151,272.674,8.400,2.182579
67565,359.99996022,0.00000828,574.610,186.982,9.290,0.961546
67574,0.00003583,-0.00003747,90.666,479.814,7.730,1.505950
67577,359.99995338,-0.00001243,618.381,319.527,9.480,0.807179
67579,0.00004132,-0.00000019,55.526,241.233,8.320,2.349471
67616,0.00000000,0.00000000,320.000,240.000,9.470,0.814648
67633,0.00003044,0.00001532,125.189,141.978,10.440,0.333403
67635,0.00000087,0.00000212,314.452,226.437,9.920,0.538233
67637,359.99995068,-0.00000954,635.642,301.032,10.370,0.355607
67647,359.99997438,-0.00001955,483.986,365.147,8.120,2.824685
67657,0.00001079,0.00001532,250.953,141.978,11.140,0.174973
67687,359.99996706,-0.00003063,530.839,436.044,8.570,1.866251
67708,0.00002427,0.00002697,164.645,67.383,7.360,5.688136
67711,359.99997958,-0.00002476,450.696,398.438,8.810,1.496132
67715,0.00002957,0.00000019,130.738,238.767,9.780,0.612308
67739,0.00001387,0.00003622,231.226,8.200,8.230,2.552525
67752,0.00000973,-0.00000896,257.735,297.333,9.150,1.093881
67796,359.99996368,-0.00003294,552.416,450.839,7.100,7.227199
67853,0.00002582,-0.00001272,154.781,321.377,8.750,1.581139
67899,359.99997640,-0.00002649,471.040,409.534,6.770,9.794223
67912,359.99996783,0.00000328,525.907,219.039,9.800,0.601132
67985,359.99997187,-0.00001618,500.015,343.570,8.740,1.595769
68005,359.99997052,-0.00003448,508.646,460.703,9.650,0.690192
68034,359.99997341,-0.00000722,490.151,286.237,7.840,3.655695
68059,0.00000000,0.00000000,320.000,240.000,8.290,2.415294
68061,0.00002504,0.00000530,159.713,206.093,11.350,0.144202
68093,0.00003073,-0.00002504,123.340,400.287,9.810,0.595621
68121,359.99998430,0.00000771,420.488,190.681,9.270,0.979422
68128,359.99996667,-0.00000212,533.305,253.563,7.680,4.236137
68166,359.99995868,-0.00003333,584.474,453.305,11.290,0.152395
68190,359.99999143,-0.00002264,374.868,384.875,8.980,1.279293
68197,0.00003786,-0.00002707,77.720,413.233,10.290,0.382798
68211,359.99997303,-0.00003265,492.617,448.990,8.470,2.046303
68218,359.99997390,-0.00003400,487.069,457.621,8.840,1.455359
68222,359.99997004,-0.00001512,511.728,336.789,9.890,0.553312
68249,0.00000010,0.00000414,319.384,213.491,8.430,2.123098
68278,359.99997043,-0.00002504,509.262,400.287,9.100,1.145434
68306,0.00004884,0.00002437,7.440,84.028,8.930,1.339584
68317,359.99996099,0.00001570,569.678,139.512,9.970,0.514008
68322,359.99996484,-0.00001291,545.019,322.610,9.410,0.860934
68340,0.00004489,-0.00001801,32.716,355.283,10.150,0.435482
68346,0.00003699,0.00003516,83.268,14.981,8.160,2.722513
68365,0.00002688,0.00002244,148.000,96.358,7.850,3.622180
68385,0.00003911,0.00001021,69.705,174.652,8.850,1.442016
68417,0.00001705,-0.00000549,210.881,275.140,8.780,1.538048
68436,359.99997621,-0.00002042,472.273,370.696,9.090,1.156032
68449,359.99997139,-0.00003391,503.097,457.004,8.350,2.285441
68453,0.00003863,-0.00002225,72.788,382.409,8.050,3.012798
68491,359.99995232,-0.00002187,625.162,379.943,7.040,7.637830
68494,359.99998102,0.00002206,441.448,98.824,8.160,2.722513
68512,0.00003111,-0.00001840,120.874,357.749,8.510,1.972287
68569,0.00004643,-0.00003314,22.852,452.072,8.500,1.990536
68574,359.99995694,-0.00000578,595.571,276.989,8.620,1.782256
68579,359.99995762,0.00001040,591.255,173.419,10.520,0.309721
68588,0.00000000,0.00000000,320.000,240.000,13.090,0.029038
68590,0.00003603,-0.00001358,89.433,326.925,8.730,1.610534
68612,359.99998189,-0.00003603,435.900,470.567,10.150,0.435482
68622,359.99996089,-0.00001416,570.295,330.624,8.050,3.012798
68685,0.00001127,-0.00002582,247.871,405.219,7.760,3.935229
68768,0.00004383,-0.00002851,39.497,422.481,10.140,0.439511
