id,x,y,area,peak,snr
1204,7.268534,150.604127,49,2.414840,1.274
1205,443.198260,318.518912,49,4.459823,1.273
1206,303.557086,312.697995,49,4.453287,1.273
1207,595.606394,196.439498,49,3.446751,1.273
1208,22.838378,252.663568,49,4.413687,1.273
1209,616.000000,108.000000,49,3.462130,1.273
1210,402.252963,361.350537,49,2.485582,1.272
1211,164.721182,78.443909,49,4.416763,1.272
1212,472.147165,446.541075,49,5.395233,1.272
1213,501.198691,116.616742,49,3.425221,1.272
1214,632.969022,456.791855,49,2.444444,1.272
1215,274.491325,291.453402,49,4.416378,1.272
1216,396.004507,189.807652,49,3.435602,1.272
1217,572.000000,146.000000,49,3.434448,1.272
1218,568.200354,389.708153,49,3.454056,1.272
1219,143.316414,323.880107,49,4.452903,1.272
1220,10.475246,429.315969,49,3.447136,1.271
1221,393.744733,88.625038,49,3.434833,1.271
1222,291.128167,181.989803,49,4.445598,1.271
1223,24.305952,456.509026,49,4.473664,1.271
1224,153.914817,212.880898,49,3.443291,1.271
1225,566.000000,268.000000,49,3.460592,1.271
1226,73.223319,43.746306,49,3.439446,1.270
1227,250.870384,193.719327,49,3.431757,1.270
1228,91.017619,103.487786,49,3.426374,1.270
1229,165.522139,278.429371,49,3.440600,1.270
1230,443.141354,414.326880,49,3.433295,1.270
1231,168.000000,292.000000,49,6.422914,1.270
1232,624.825022,99.467208,49,3.465590,1.270
1233,318.000000,399.000000,49,2.447136,1.270
1234,147.000000,235.000000,49,4.417916,1.270
1235,502.856689,5.318208,49,4.447905,1.270
1236,640.325575,54.874382,42,3.508651,1.270
1237,535.250577,152.835227,49,4.433295,1.270
1238,585.814242,319.671462,49,3.422914,1.270
1239,556.254673,463.666822,49,3.415994,1.270
1240,63.600858,76.736766,49,4.453672,1.270
1241,416.879511,340.705270,49,3.479431,1.269
1242,21.966007,36.228788,49,5.449058,1.269
1243,88.000000,190.000000,49,4.456363,1.269
1244,49.575973,375.097052,49,3.455978,1.269
1245,233.902815,419.790759,49,2.445598,1.269
1246,639.000000,279.000000,28,2.402153,1.269
1247,66.803419,473.792476,49,6.414072,1.269
1248,208.695561,210.011115,49,3.435602,1.269
1249,268.942631,27.653924,49,5.424452,1.269
1250,181.833974,245.658602,49,3.399846,1.269
1251,210.426188,372.708565,49,4.459439,1.268
1252,207.220906,444.383815,49,3.406767,1.268
1253,411.836820,47.923889,49,4.440215,1.268
1254,283.813992,339.872882,49,4.423299,1.268
1255,140.000000,52.000000,49,3.461361,1.267
1256,487.077331,158.700218,49,3.431757,1.267
1257,598.924774,258.670950,49,4.414456,1.267
1258,101.016433,181.997350,49,4.464821,1.267
1259,498.000000,260.000000,49,3.489812,1.267
1260,473.596049,164.290762,49,3.433679,1.267
1261,36.218338,279.426128,49,4.430604,1.267
1262,152.010114,174.820228,49,5.450211,1.267
1263,345.582669,331.962508,49,3.407151,1.267
1264,414.887186,167.881356,49,3.428297,1.266
1265,415.627879,43.595205,49,3.442138,1.266
1266,297.781945,198.041796,49,3.429066,1.266
1267,196.162499,99.013641,49,4.444829,1.266
1268,252.516703,356.293175,49,3.435986,1.266
1269,456.467164,388.018068,49,2.444829,1.266
1270,189.515638,312.745677,49,5.433295,1.266
1271,410.039260,392.574413,49,4.470588,1.266
1272,541.428157,100.907815,49,5.504037,1.266
1273,404.221982,93.401998,49,3.421761,1.266
1274,535.950872,133.016228,49,3.448289,1.266
1275,114.259739,317.299967,49,4.432526,1.266
1276,486.397113,480.344971,49,3.398308,1.266
1277,342.286770,89.690191,49,5.430219,1.265
1278,38.998248,320.794184,49,2.476740,1.265
1279,255.732034,378.724769,49,5.430604,1.265
1280,12.375644,88.093355,49,3.416763,1.265
1281,422.842585,275.331252,49,4.447905,1.265
1282,36.019112,431.023337,49,3.446367,1.265
1283,274.868417,54.984447,49,4.434064,1.265
1284,63.503440,399.352280,49,2.440984,1.265
1285,244.273491,397.513369,49,3.441369,1.265
1286,394.557556,478.273284,28,3.404075,1.265
1287,121.403318,271.498407,49,5.424068,1.265
1288,449.057652,59.934598,49,2.409458,1.265
1289,270.411124,271.975596,49,4.409842,1.264
1290,88.812551,257.155246,49,4.384468,1.264
1291,134.374514,418.968215,49,3.458285,1.264
1292,48.067971,204.567777,49,3.449058,1.264
1293,182.175397,68.366088,49,3.430988,1.264
1294,13.382389,258.588669,49,5.404075,1.264
1295,435.818391,490.705747,28,3.455210,1.264
1296,234.423667,201.685378,49,4.437524,1.264
1297,484.977935,382.438486,49,3.450211,1.263
1298,128.661364,308.490654,49,5.422145,1.263
1299,47.970358,394.653259,49,3.453672,1.263
1300,47.402949,208.237503,49,3.450211,1.263
1301,377.901228,173.639291,49,3.429450,1.263
1302,482.496261,158.288524,49,3.440984,1.263
1303,27.098679,0.243217,28,3.459054,1.263
1304,147.000000,248.000000,49,3.434833,1.263
1305,420.000427,440.480883,49,3.432141,1.262
1306,242.239897,160.242584,49,4.437524,1.262
1307,625.628379,41.436799,49,4.475586,1.262
1308,120.310077,153.910445,49,4.444060,1.262
1309,194.340843,84.312658,49,5.428681,1.262
1310,283.615279,379.827252,49,4.414072,1.262
1311,97.000000,410.000000,49,4.443676,1.262
1312,328.066280,408.112897,49,2.442522,1.262
1313,617.000000,423.000000,49,3.425990,1.262
1314,442.986911,35.448687,49,3.424452,1.261
1315,620.342943,352.917048,49,4.422145,1.261
1316,401.580753,247.664625,49,4.444060,1.261
1317,600.005938,347.555501,49,4.417532,1.261
1318,109.247510,65.622367,49,3.456747,1.261
1319,419.000000,139.000000,49,4.409458,1.261
1320,341.340558,37.066560,49,3.439062,1.260
1321,275.377623,458.938505,49,2.410227,1.260
1322,541.032604,443.391036,49,3.428681,1.260
1323,69.636352,159.774324,49,3.451749,1.260
1324,520.569257,225.829015,49,5.470204,1.260
1325,170.000000,181.000000,49,3.454056,1.260
1326,134.000000,232.000000,49,4.385236,1.260
1327,587.291880,390.860484,49,4.472511,1.260
1328,589.270669,268.870497,49,3.438293,1.259
1329,355.973492,62.978605,49,3.424068,1.259
1330,198.683746,120.674254,49,3.459054,1.259
1331,312.346673,129.443676,49,3.398308,1.259
1332,473.000000,174.000000,49,2.439831,1.259
1333,214.213502,65.085375,49,3.427528,1.258
1334,388.248043,207.172409,49,4.442138,1.258
1335,383.883307,128.611291,49,3.444829,1.258
1336,71.893842,11.281703,49,2.433679,1.258
1337,30.275336,296.289232,49,2.462130,1.258
1338,305.037228,20.786369,49,4.421376,1.258
1339,255.146526,28.610232,49,3.441753,1.258
1340,317.391369,297.043434,49,2.477893,1.258
1341,316.000000,14.000000,49,4.400231,1.258
1342,575.000000,113.000000,49,2.478278,1.258
1343,514.770820,1.075334,28,2.452518,1.258
1344,169.415265,244.994581,49,3.430604,1.257
1345,587.671800,306.065570,49,3.445598,1.257
1346,615.916010,145.546108,49,5.442522,1.257
1347,69.734515,64.757182,49,3.447136,1.257
1348,211.567223,149.570275,49,3.423299,1.257
1349,537.342799,428.701524,49,3.446367,1.256
1350,565.574461,322.279924,49,3.455594,1.256
1351,238.217688,186.640934,49,3.456747,1.256
1352,196.564722,75.112059,49,4.405613,1.256
1353,168.000000,67.000000,49,4.429835,1.256
1354,109.888818,9.684075,49,2.430604,1.256
1355,641.441428,261.540572,49,3.409842,1.256
1356,283.373231,96.680312,49,5.427143,1.255
1357,336.371235,134.167331,49,3.405998,1.255
1358,481.528224,423.391195,49,4.443676,1.255
1359,221.931311,304.290926,49,3.426759,1.255
1360,211.402041,7.657261,49,3.473664,1.255
1361,68.989202,455.899618,49,3.414840,1.255
1362,463.164875,100.697718,49,3.426374,1.255
1363,12.327189,68.210479,49,4.429066,1.255
1364,512.060581,434.310294,49,4.415609,1.255
1365,374.963151,4.658704,49,2.423683,1.255
1366,327.341592,406.681075,49,4.447136,1.255
1367,179.199296,23.659483,49,4.449058,1.255
1368,52.503536,194.800909,49,4.450980,1.255
1369,274.918919,161.866029,49,3.461746,1.254
1370,472.810979,290.554595,49,4.437908,1.254
1371,508.707289,176.381339,49,3.425606,1.254
1372,198.000000,287.000000,49,3.406767,1.254
1373,78.119853,18.590228,49,3.434448,1.254
1374,342.000000,457.000000,49,6.432141,1.253
1375,364.447956,66.469920,49,3.433679,1.253
1376,600.440438,453.034810,49,3.435986,1.253
1377,397.919059,82.074953,49,2.437908,1.253
1378,98.400017,250.653649,49,3.366013,1.253
1379,625.862855,438.315817,49,4.462514,1.253
1380,187.950576,475.982486,49,5.412918,1.253
1381,616.574440,6.743989,49,4.430988,1.253
1382,539.583187,324.411417,49,3.470588,1.252
1383,543.879370,190.207710,49,2.454441,1.252
1384,330.233185,335.137429,49,4.430219,1.252
1385,305.571859,324.940910,49,4.463283,1.252
1386,172.660582,406.122649,49,3.435986,1.251
1387,320.551992,444.079510,49,3.380238,1.251
1388,189.117618,417.945405,49,2.423683,1.251
1389,478.997229,157.978999,49,2.446751,1.251
1390,287.471427,302.236452,49,3.455594,1.251
1391,30.896279,386.035454,49,3.449827,1.251
1392,493.416792,189.932406,49,4.402537,1.251
1393,594.572380,70.673657,49,3.462130,1.251
1394,531.000000,275.000000,49,3.419454,1.251
1395,52.000000,292.000000,49,5.421376,1.251
1396,53.707374,411.292533,49,4.430988,1.251
1397,69.555882,160.469853,49,4.406767,1.251
1398,590.069578,48.988249,49,2.456363,1.251
1399,258.849319,227.957567,49,6.411380,1.251
1400,476.516412,445.213215,49,5.391388,1.250
1401,154.801704,354.028993,49,4.437140,1.250
1402,505.000000,101.000000,49,4.464821,1.250
1403,52.534546,452.909582,49,3.445982,1.250
1404,37.658047,112.742984,49,4.434833,1.250
1405,79.060878,347.220571,49,3.467897,1.250
1406,458.998374,300.561770,49,3.435602,1.250
1407,9.000000,297.000000,49,4.439446,1.250
1408,584.564148,120.504630,49,4.479431,1.249
1409,73.924399,245.325601,49,2.427912,1.249
1410,578.336766,255.033423,49,4.459054,1.249
1411,447.613931,135.809130,49,5.433679,1.249
1412,557.625916,83.106291,49,3.447520,1.249
1413,149.597967,364.863105,49,2.447905,1.249
1414,-32.457890,133.224630,49,4.436371,1.249
1415,21.276051,97.832013,49,2.409073,1.249
1416,276.391689,251.000536,49,5.429450,1.249
1417,303.775312,340.860884,49,4.451365,1.248
1418,142.506431,191.652956,49,3.450980,1.248
1419,499.696692,430.702947,49,2.409073,1.248
1420,232.000000,365.000000,49,3.449058,1.248
1421,449.192075,260.234210,49,3.450211,1.248
1422,259.978994,303.334354,49,4.407536,1.248
1423,52.000000,27.000000,49,3.438293,1.248
1424,109.082693,424.706848,49,5.438293,1.248
1425,250.687443,244.008698,49,3.419454,1.248
1426,508.323067,411.269971,49,4.424452,1.247
1427,138.544457,38.464061,49,3.457901,1.247
1428,508.060670,484.034866,28,2.407151,1.247
1429,28.696366,50.751093,49,3.422530,1.247
1430,429.000000,24.000000,49,5.439446,1.247
1431,593.551054,33.220668,49,3.453287,1.247
1432,367.000000,9.000000,49,3.423683,1.247
1433,568.218984,196.998883,49,4.451749,1.247
1434,287.722053,453.957930,49,4.415994,1.246
1435,501.851845,459.618033,49,4.422145,1.246
1436,44.110904,452.256644,49,3.446367,1.246
1437,450.344589,180.360542,49,5.435217,1.246
1438,252.959080,148.178861,49,2.441753,1.246
1439,118.896332,250.836460,49,4.409458,1.246
1440,386.428677,247.567070,49,3.455594,1.246
1441,487.000000,83.000000,49,1.422914,1.246
1442,234.510973,256.989648,49,3.443291,1.246
1443,283.250725,203.842754,49,5.423683,1.246
1444,169.000000,257.000000,49,3.411380,1.246
1445,423.609294,2.353841,49,3.466744,1.245
1446,74.670201,468.636413,49,4.424837,1.245
1447,81.651690,102.607678,49,3.426374,1.245
1448,83.504498,174.712457,49,5.427143,1.245
1449,493.718926,16.388619,49,3.444829,1.245
1450,13.322653,158.889965,49,5.420223,1.245
1451,530.000000,450.000000,49,6.427912,1.245
1452,400.539402,366.914187,49,2.470588,1.245
1453,127.627326,429.528637,49,3.452903,1.245
1454,304.692749,408.900735,49,4.433679,1.245
1455,520.551902,266.547761,49,3.477509,1.244
1456,455.225857,339.295259,49,3.447905,1.244
1457,386.036338,305.148459,49,4.424837,1.244
1458,343.773188,363.533318,49,3.409073,1.244
1459,624.817207,76.834041,49,4.493656,1.243
1460,90.959037,234.582820,49,3.388312,1.243
1461,174.687940,299.766996,49,3.444444,1.243
1462,501.000000,234.000000,49,4.465206,1.243
1463,523.442072,248.667756,49,3.489043,1.243
1464,137.699933,476.671084,28,2.375625,1.243
1465,62.000000,124.000000,49,3.412149,1.243
1466,356.282752,170.379016,49,4.444444,1.243
1467,84.627661,222.227454,49,3.442138,1.243
1468,235.464309,20.272999,49,3.425221,1.243
1469,207.951856,442.010926,49,3.406767,1.243
1470,396.408249,64.787605,49,3.436371,1.243
1471,28.520137,354.089803,49,4.465590,1.243
1472,46.000000,51.000000,49,2.450980,1.242
1473,354.396614,193.089949,49,2.449058,1.242
1474,364.633848,449.475000,49,4.447136,1.242
1475,324.595980,358.832161,49,3.414072,1.242
1476,540.688529,474.726333,49,3.433295,1.242
1477,80.778404,151.431316,49,3.414840,1.242
1478,47.715802,129.870932,49,3.452518,1.242
1479,106.320394,393.434030,49,3.484045,1.242
1480,177.140682,47.597075,49,4.436755,1.241
1481,598.000000,478.000000,35,3.419454,1.241
1482,166.739752,62.279441,49,4.417532,1.241
1483,499.316831,164.315170,49,5.427528,1.241
1484,335.605374,74.361635,49,3.432910,1.241
1485,330.368395,370.314414,49,4.410611,1.241
1486,559.904353,51.890920,49,3.412149,1.241
1487,405.896327,301.174495,49,3.445213,1.240
1488,265.492892,425.991396,49,4.435217,1.240
1489,7.406667,240.808666,49,6.457132,1.240
1490,131.172875,100.595459,49,2.464821,1.240
1491,465.461427,25.518669,49,3.457516,1.240
1492,109.456550,49.027655,49,3.455210,1.240
1493,624.000000,212.000000,49,5.408689,1.240
1494,104.662788,248.274540,49,4.392541,1.240
1495,137.701394,358.170358,49,3.435217,1.240
1496,335.380381,365.714299,49,3.414456,1.240
1497,88.271207,8.737965,49,4.425606,1.240
1498,200.812109,6.983185,49,3.464052,1.240
1499,459.880221,463.316871,49,4.412149,1.239
1500,531.260695,457.221384,49,4.429450,1.239
1501,605.370184,291.325225,49,2.439831,1.239
1502,85.097489,463.772558,49,3.434064,1.239
1503,136.000000,336.000000,49,3.443676,1.239
1504,461.027043,126.567311,49,4.424068,1.238
1505,180.782856,93.282475,49,3.444060,1.238
1506,229.742039,382.054923,49,4.459054,1.238
1507,42.475088,146.150311,49,3.437524,1.238
1508,406.286357,181.963268,49,2.446751,1.238
1509,411.696384,333.984746,49,4.459439,1.238
1510,74.063347,414.973803,49,2.436371,1.238
1511,216.739338,283.733138,49,4.420607,1.238
1512,59.487806,72.392124,49,3.457901,1.238
1513,447.000000,377.000000,49,3.450596,1.238
1514,189.186808,27.897889,49,4.442907,1.238
1515,173.143413,127.266238,49,3.479815,1.238
1516,324.147070,373.404139,49,4.391388,1.237
1517,141.000000,345.000000,49,3.440984,1.237
1518,205.728962,383.454999,49,4.456363,1.237
1519,351.367268,356.499924,49,3.399846,1.237
1520,87.345160,448.103804,49,4.412534,1.237
1521,604.046738,177.025871,49,4.442522,1.237
1522,430.665407,91.072989,49,3.393695,1.237
1523,54.215169,78.329101,49,3.433679,1.236
1524,339.657899,123.267815,49,3.424452,1.236
1525,473.000000,370.000000,49,4.417532,1.236
1526,514.165585,137.257487,49,3.429066,1.236
1527,584.652223,153.005654,49,5.445213,1.236
1528,616.465994,291.398688,49,3.414840,1.236
1529,38.000000,453.000000,49,4.480200,1.236
1530,320.424312,355.978198,49,4.396770,1.235
1531,32.000000,238.000000,49,6.440984,1.235
1532,373.049793,88.522822,49,3.443676,1.235
1533,37.369141,222.056641,49,4.465590,1.235
1534,631.985969,176.730788,49,3.439831,1.235
1535,199.000000,293.000000,49,4.412918,1.235
1536,499.313184,181.100759,49,5.415609,1.235
1537,449.185509,211.404749,49,5.429835,1.235
1538,358.000000,56.000000,49,5.415994,1.235
1539,296.232423,426.324473,49,4.419070,1.235
1540,236.000000,37.000000,49,3.449827,1.235
1541,226.098940,423.579407,49,4.424452,1.234
1542,414.267890,120.240315,49,3.436371,1.234
1543,517.278948,123.622852,49,3.438293,1.234
1544,581.851160,29.901055,49,6.448289,1.234
1545,122.000000,452.000000,49,4.412534,1.234
1546,32.262791,54.551317,49,3.427912,1.234
1547,466.904983,442.054221,49,3.401384,1.234
1548,636.623713,352.733590,42,4.395233,1.234
1549,346.621686,118.888962,49,3.431757,1.234
1550,556.000000,125.000000,49,3.480969,1.234
1551,211.689843,107.456704,49,3.429450,1.234
1552,604.765093,398.054812,49,6.453287,1.234
1553,59.000000,67.000000,49,2.461746,1.234
1554,167.018952,333.522984,49,6.436755,1.234
1555,119.878798,390.861533,49,5.473280,1.233
1556,257.560187,475.804168,49,3.412149,1.233
1557,600.465978,197.753885,49,4.417532,1.233
1558,259.386278,323.464302,49,4.425221,1.233
1559,549.434633,295.138703,49,3.427912,1.233
1560,383.015523,483.792384,28,3.412149,1.233
1561,592.180307,459.052607,49,4.441753,1.233
1562,370.912725,187.965636,49,2.447520,1.233
1563,390.721031,140.717687,49,4.442522,1.232
1564,223.000000,447.000000,49,3.427528,1.232
1565,1.362905,433.651902,35,5.424837,1.232
1566,26.000000,291.000000,49,6.444829,1.232
1567,200.050118,93.870621,49,3.435602,1.232
1568,383.502386,329.012493,49,4.414072,1.232
1569,340.362782,425.097236,49,6.395233,1.232
1570,85.398446,458.891692,49,2.442522,1.232
1571,283.000000,353.000000,49,3.434833,1.232
1572,118.795174,12.015597,49,3.454441,1.232
1573,8.000000,390.000000,49,2.474817,1.232
1574,310.592486,165.053281,49,3.444060,1.231
1575,593.357566,300.414749,49,3.439062,1.231
1576,128.012394,204.214535,49,3.432526,1.231
1577,224.807339,104.105527,49,4.441753,1.231
1578,232.901289,165.966789,49,4.429450,1.231
1579,402.000000,26.000000,49,3.444060,1.231
1580,131.777024,152.849691,49,3.433295,1.231
1581,438.000000,331.000000,49,3.448674,1.230
1582,308.588087,1.263946,49,3.425221,1.230
1583,75.549140,50.960488,49,4.432910,1.230
1584,319.000000,409.000000,49,3.421376,1.230
1585,73.202246,194.270331,49,3.463283,1.230
1586,116.487432,124.079953,49,3.437140,1.230
1587,82.575799,16.573541,49,4.437908,1.230
1588,555.000000,367.000000,49,3.438293,1.229
1589,529.903724,64.949414,49,3.422914,1.229
1590,431.230687,157.992216,49,3.408689,1.229
1591,199.159106,257.464631,49,4.417916,1.229
1592,408.947296,15.753024,49,3.476355,1.229
1593,560.000000,479.000000,28,3.396002,1.229
1594,241.736372,467.347834,49,4.412534,1.229
1595,82.000000,305.000000,49,3.444829,1.228
1596,0.752592,208.326063,49,3.419454,1.228
1597,85.772903,141.670817,49,3.427143,1.228
1598,97.000000,340.000000,49,5.429835,1.228
1599,561.996739,187.845100,49,3.437908,1.228
1600,429.769941,105.858444,49,3.400615,1.228
1601,285.668996,28.268996,49,4.410227,1.228
1602,101.137013,377.172575,49,4.460977,1.228
1603,163.449521,295.764036,49,3.445213,1.228
1604,12.000000,222.000000,49,4.430604,1.227
1605,508.350174,110.448946,49,4.451365,1.227
1606,433.478705,373.981154,49,3.481353,1.227
1607,642.172299,29.052347,28,1.515571,1.227
1608,321.205585,199.416716,49,4.422914,1.227
1609,616.296427,10.534373,49,4.424837,1.227
1610,62.509187,278.150764,49,3.445598,1.227
1611,155.731465,444.846940,49,2.417532,1.227
1612,79.731574,237.704806,49,3.441369,1.227
1613,523.809542,289.614747,49,3.414840,1.226
1614,524.905619,71.909689,49,4.444444,1.226
1615,25.000000,225.000000,49,3.438677,1.226
1616,1126.329380,-450.320814,49,2.450211,1.226
1617,3.174142,339.624804,49,2.488658,1.226
1618,609.738390,155.706587,49,5.458285,1.226
1619,379.004422,473.289577,49,3.422145,1.226
1620,45.759357,33.964536,49,3.455978,1.226
1621,28.835977,292.843909,49,3.450596,1.225
1622,436.830062,164.605845,49,4.419839,1.225
1623,88.227113,39.314875,49,2.447905,1.225
1624,605.000000,462.000000,49,3.445598,1.225
1625,490.614391,333.286859,49,2.414456,1.225
1626,100.794984,448.313676,49,3.456363,1.225
1627,357.000000,457.000000,49,4.440600,1.225
1628,513.000000,73.000000,49,3.450596,1.225
1629,219.238290,105.543003,49,4.430988,1.225
1630,490.178167,340.212728,49,3.429450,1.224
1631,309.259347,389.880423,49,3.443676,1.224
1632,437.000000,209.000000,49,3.437140,1.224
1633,17.594605,87.653271,49,3.425990,1.224
1634,511.400022,307.456044,49,4.409842,1.224
1635,448.861381,227.457786,49,4.426374,1.224
1636,237.568242,273.243761,49,2.432526,1.224
1637,29.616945,169.590939,49,4.415225,1.224
1638,621.501008,240.783906,49,3.442907,1.224
1639,402.581763,305.334235,49,3.448289,1.224
1640,66.994907,340.133951,49,3.449443,1.224
1641,524.000000,26.000000,49,5.418301,1.223
1642,418.858976,455.626528,49,2.425990,1.223
1643,303.668243,2.142787,28,2.403691,1.223
1644,58.000000,250.000000,49,3.432910,1.223
1645,262.694379,263.469159,49,3.435602,1.223
1646,142.874425,305.980481,49,4.437908,1.223
1647,316.359128,48.544030,49,3.422530,1.223
1648,350.000000,186.000000,49,2.429450,1.223
1649,406.000000,338.000000,49,4.472511,1.223
1650,31.000000,282.000000,49,3.440600,1.223
1651,418.769816,21.127822,49,5.458285,1.223
1652,420.057453,92.371875,49,3.405229,1.223
1653,597.401076,392.694773,49,2.470204,1.223
1654,66.225530,11.476375,49,3.425990,1.223
1655,510.004769,398.541885,49,3.409458,1.223
1656,229.000000,37.000000,49,3.452518,1.222
1657,43.000000,360.000000,49,3.455594,1.222
1658,610.478689,378.223318,49,2.475586,1.222
1659,609.022997,144.677294,49,4.431373,1.222
1660,255.000000,400.000000,49,3.438293,1.222
1661,369.658544,177.508591,49,3.444060,1.221
1662,485.497340,198.666944,49,2.443291,1.221
1663,221.456345,422.890023,49,4.420992,1.221
1664,543.299222,1.545092,49,2.431373,1.221
1665,104.300090,300.582758,49,4.407920,1.221
1666,366.032698,226.917081,49,5.440215,1.221
1667,486.032599,303.826102,49,5.437524,1.221
1668,310.000000,305.000000,49,4.471357,1.221
1669,171.036600,85.273204,49,3.430988,1.221
1670,81.527389,261.494612,49,3.410227,1.221
1671,556.472446,171.371709,49,4.455978,1.220
1672,75.000000,286.000000,49,3.455210,1.220
1673,610.103215,32.416908,49,2.451749,1.220
1674,75.188779,9.794480,49,4.427143,1.220
1675,138.054899,292.574383,49,3.444060,1.220
1676,123.976777,410.446279,49,4.432141,1.220
1677,524.972899,225.292428,49,2.473280,1.220
1678,76.409202,33.546889,49,4.444060,1.220
1679,538.000000,149.000000,49,3.437140,1.220
1680,623.739229,197.311921,49,3.430604,1.219
1681,381.383641,144.592838,49,4.423299,1.219
1682,436.855730,146.462746,49,3.403306,1.219
1683,568.888565,324.878682,49,3.454825,1.219
1684,36.000000,210.000000,49,2.426374,1.218
1685,450.000000,69.000000,49,3.392157,1.218
1686,519.000000,24.000000,49,2.424837,1.218
1687,146.582542,125.719906,49,2.466744,1.218
1688,546.738541,274.183291,49,3.453672,1.218
1689,115.000000,142.000000,49,3.438293,1.218
1690,178.244741,54.497685,49,4.404075,1.217
1691,529.033501,63.963951,49,3.419070,1.217
1692,273.256926,180.617962,49,4.466359,1.217
1693,12.000000,100.000000,49,3.382161,1.217
1694,253.241592,421.529462,49,4.438293,1.217
1695,571.849420,213.920578,49,3.462130,1.217
1696,102.158218,68.056654,49,3.469050,1.217
1697,321.000000,285.000000,49,2.487120,1.217
1698,130.000000,125.000000,49,3.463668,1.216
1699,561.944835,74.469047,49,2.457516,1.216
1700,215.140980,453.325089,49,5.428681,1.216
1701,363.002270,409.777021,49,3.442522,1.216
1702,630.985056,101.118351,49,3.449827,1.216
1703,300.282986,133.167048,49,4.420607,1.216
1704,84.999177,69.675581,49,4.445982,1.216
1705,230.000000,66.000000,49,3.445982,1.216
1706,159.649493,189.192583,49,5.464437,1.216
1707,355.819086,290.760507,49,4.444829,1.216
1708,357.570342,11.661916,49,4.401769,1.216
1709,422.000000,176.000000,49,4.421761,1.216
1710,382.079219,394.431955,49,3.450596,1.216
1711,28.722658,383.278404,49,4.449443,1.215
1712,310.957463,36.495190,49,4.430219,1.215
1713,278.492958,52.363556,49,5.433295,1.215
1714,555.827236,152.989932,49,3.444444,1.215
1715,379.000000,422.000000,49,2.451365,1.215
1716,492.514087,314.810434,49,2.415994,1.215
1717,205.842217,366.688052,49,3.469435,1.215
1718,279.897359,347.386462,49,3.448674,1.215
1719,590.821122,-4.534324,49,3.459439,1.215
1720,46.289259,327.315066,49,3.473280,1.214
1721,232.310865,374.752837,49,2.448289,1.214
1722,353.553172,81.721445,49,5.439062,1.214
1723,390.148454,163.488381,49,5.426374,1.214
1724,52.663908,419.890162,49,5.428681,1.214
1725,4.000000,218.000000,49,3.423299,1.214
1726,121.847024,337.277824,49,3.442138,1.214
1727,469.148384,325.862823,49,4.435986,1.214
1728,180.601294,220.060931,49,3.433679,1.213
1729,476.560206,360.907296,49,3.412918,1.213
1730,472.835827,195.381132,49,4.448674,1.213
1731,530.000000,427.000000,49,6.419070,1.213
1732,284.406263,24.906406,49,4.419070,1.213
1733,372.565315,466.267498,49,3.427528,1.213
1734,285.029925,398.890581,49,2.429066,1.213
1735,588.107412,457.647624,49,4.430988,1.213
1736,132.498912,399.250906,49,3.487505,1.213
1737,601.583067,359.689094,49,4.430604,1.213
1738,127.000000,218.000000,49,4.411765,1.213
1739,24.867905,427.363476,49,3.448674,1.212
1740,507.025382,474.149370,49,3.414456,1.212
1741,471.474986,68.741616,49,4.442138,1.212
1742,425.973945,227.121412,49,3.429450,1.212
1743,165.148874,434.380317,49,4.429450,1.212
1744,429.000000,67.000000,49,3.410227,1.212
1745,614.173444,365.779997,49,2.471742,1.212
1746,388.000000,83.000000,49,4.432141,1.212
1747,141.981631,296.083057,49,3.445982,1.212
1748,347.689900,285.456183,49,3.445213,1.212
1749,311.000000,25.000000,49,2.404460,1.212
1750,309.272807,313.674391,49,2.461361,1.212
1751,431.083721,246.019041,49,3.424452,1.212
1752,362.549228,364.956596,49,4.394464,1.212
1753,280.622226,116.210054,49,2.442138,1.211
1754,429.450186,389.063908,49,4.414456,1.211
1755,126.000000,52.000000,49,3.458285,1.211
1756,641.728562,160.229528,49,3.441753,1.211
1757,191.526398,230.740723,49,3.415994,1.211
1758,564.320562,340.288497,49,2.445598,1.211
1759,443.000000,446.000000,49,4.418301,1.211
1760,386.476338,410.563380,49,4.461746,1.211
1761,337.440573,402.538665,49,4.439062,1.210
1762,110.000000,55.000000,49,3.460977,1.210
1763,462.000000,451.000000,49,3.411380,1.210
1764,13.874446,381.369447,49,2.451365,1.210
1765,546.411416,419.825655,49,3.413687,1.210
1766,318.000000,187.000000,49,3.427912,1.210
1767,639.000000,236.000000,28,3.464821,1.210
1768,395.434448,53.460713,49,3.429066,1.209
1769,247.910562,110.466519,49,5.441753,1.209
1770,599.354553,63.132865,49,4.459439,1.209
1771,13.381519,366.983997,49,3.461746,1.209
1772,356.510233,118.668763,49,4.422914,1.209
1773,263.795739,250.593694,49,5.434833,1.209
1774,304.284023,110.011982,49,3.398308,1.209
1775,476.108731,453.141173,49,2.400615,1.209
1776,415.567905,409.983542,49,3.460208,1.209
1777,109.247342,3.007720,28,2.455594,1.208
1778,110.635419,472.212939,49,2.457132,1.208
1779,108.058651,351.363392,49,3.454056,1.208
1780,11.491238,404.415856,49,3.457901,1.208
1781,262.000000,390.000000,49,4.438677,1.208
1782,9.310388,240.205936,49,4.417532,1.208
1783,587.819932,106.241223,49,4.469819,1.208
1784,532.290397,410.107945,49,3.415609,1.208
1785,627.408518,231.253889,49,5.446367,1.208
