det_x,det_y,truth_x,truth_y,dist
64.144299,81.856281,319.051,239.893,299.9217077288477
526.185142,446.369466,322.082,239.849,290.3597689955159
384.57454,60.860467,320.198,239.124,189.53159657432766
467.04718,83.357169,322.082,239.849,213.31806435969028
299.983431,25.436349,320.198,239.124,214.64165716317407
620.712708,387.986181,322.082,239.849,333.35405225556815
212.424545,446.614159,318.858,241.315,231.24840546335514
312.080762,343.290002,318.858,241.315,102.19996080140469
306.553434,366.215024,318.858,241.315,125.50465465331929
511.790273,23.885467,322.082,239.849,287.4534334992098
355.535712,158.972126,322.082,239.849,87.52268045821505
423.23483,393.778163,320.275,241.368,183.92820441497133
597.123894,311.449172,322.082,239.849,284.20877552520574
206.963934,241.574294,318.841,240.813,111.87965617270548
366.119048,212.538523,322.082,239.849,51.81817972991559
154.621504,350.591182,318.858,241.315,197.2686254092504
559.98112,344.139065,322.082,239.849,259.7545167162232
128.572967,275.967259,318.858,241.315,193.4145104112258
259.44197,91.33468,320.198,239.124,159.79041988624752
413.148723,288.827969,322.082,239.849,103.40255046304078
6.47017,379.419373,318.858,241.315,341.5537646898831
169.998065,206.816736,318.841,240.813,152.6760140473019
226.704412,472.854479,318.858,241.315,249.20436215456823
333.743851,319.227585,320.275,241.368,79.01597891333388
632.675522,328.529899,322.082,239.849,323.00563115186196
614.377083,93.046588,322.082,239.849,327.08922898040316
277.739197,327.961998,318.858,241.315,95.90859305904145
311.972922,51.524386,320.198,239.124,187.77983672656413
265.21286,395.455491,318.858,241.315,163.20873754594353
600.453682,155.446556,322.082,239.849,290.88582965260144
180.654528,453.262642,318.858,241.315,253.0256955769808
182.062625,422.188126,318.858,241.315,226.77756134680192
505.5732,294.525861,322.082,239.849,191.46430373898244
213.466655,466.994808,318.858,241.315,249.07571407069352
