x,y,z
0.163773065539,-0.0965482162619,0.981762102009
0.194577142433,-0.102451541993,0.975522125421
0.0480170329364,-0.0235984397118,0.998567713373
0.24433861425,-0.11994316662,0.962243357144
0.12445264407,-0.0607676898839,0.990362977524
0.238892250379,-0.0889178090205,0.96696645027
0.185530368716,-0.0664129169313,0.980391659873
0.253900013577,-0.0771564987153,0.964148151381
0.19910801471,-0.0556135565868,0.978398247546
0.218195517831,-0.0604530250115,0.974030876187
0.172012513691,-0.0317019359587,0.984584522725
0.196947292581,-0.0304754174048,0.979940310876
0.0170017260635,-0.00245536287664,0.999852445366
0.0702801802132,-0.00914700312326,0.997485352576
0.20586066394,-0.0201141786591,0.978374573903
0.246017910844,-0.0226024123311,0.969001712331
0.124017204172,-0.0108685792913,0.992220543555
0.150865805382,-0.00724881988082,0.988527674563
0.214532489513,-0.00796439163091,0.976684380652
0.241827583896,-0.00570259799978,0.970302478634
0.171852143984,0.0768863791175,0.982117775684
0.171742479195,0.0768589228114,0.982139107675
0.2150112195,0.0963624553566,0.97184589966
0.246528873888,0.111531915413,0.962696289691
0.122357275725,0.0553687859183,0.990940459676
0.0830405031426,0.0376090040673,0.99583625042
0.229083844567,0.103962039959,0.967839080842
0.0875526943807,0.0397931115419,0.995364774332
0.111304413399,0.0506752799114,0.992493497996
0.119869288811,0.0548421325286,0.991273773536
0.106903109868,0.0489504601781,0.993063732874
0.255763284209,0.117242062248,0.959603793912
0.208576832519,0.0960937833193,0.973273697242
0.168437173989,0.0777167148255,0.982643898193
0.219227984257,0.101464335573,0.970383470348
0.254355462305,0.118279667942,0.959850623247
0.234872332677,0.10938477154,0.965851934355
0.225962077959,0.105744218516,0.968379729019
0.134913214136,0.0632896903703,0.988834080999
0.188570250666,0.0888188720499,0.978035003735
0.215089196093,0.101431116284,0.971312702673
0.205837005325,0.0971251128411,0.973754506893
0.22381757627,0.105915109099,0.968858958888
0.170155793769,0.0805728867525,0.982117618092
0.251304561996,0.119464051984,0.960507343753
0.0661801643054,0.0315510720066,0.997308736404
0.158021411471,0.0755338632338,0.984542466845
0.166932855503,0.080010864759,0.982716481634
0.183725185983,0.0880902885906,0.979022551881
0.104052178553,0.0501514909011,0.993306585148
0.236782799926,0.114838000224,0.964751853776
0.191919301814,0.0932368760195,0.976971783902
0.238712748312,0.116170765433,0.964116474837
0.147082523606,0.0720230920795,0.986498558264
0.219032765202,0.107712465344,0.969753923724
0.196136554078,0.0971472669868,0.975752458706
0.150813442997,0.0751003087422,0.985705457547
0.151449614099,0.0756354330933,0.985566991965
0.234216584228,0.116982398273,0.965120567684
0.235239754846,0.118089263753,0.964736846776
0.113927834469,0.0573142891569,0.991834422064
0.253891497658,0.128268611586,0.958689872012
0.203911801454,0.103527667074,0.973499871278
0.152097854942,0.0773123696294,0.985337018499
0.117781673943,0.0599284485463,0.991229568939
0.0327623448449,0.0167509055799,0.999322788654
0.159256877449,0.081681163608,0.983852343849
0.198413109915,0.10202048466,0.974794367302
0.0254719269049,0.0131456358867,0.99958910218
0.244777320089,0.12635182646,0.96131122927
0.133388336565,0.069140118148,0.988649177277
0.180482550659,0.0935661146213,0.979117679905
0.140531632397,0.0730668616579,0.987376368982
0.074001276969,0.038478396367,0.996515541284
0.199679265392,0.103878397661,0.974339504214
0.213219056409,0.110998724219,0.970678585942
0.230561461083,0.12004754421,0.965624150377
0.0428632301638,0.0223799809619,0.998830255825
0.247680599312,0.129488870876,0.960149443078
0.175931048404,0.0926939846696,0.98002861765
0.132651098139,0.0699681081127,0.988690118293
0.23287391289,0.123158749648,0.964676973438
0.21385124909,0.113407656426,0.970260968362
0.219836887239,0.116640457591,0.968538459052
0.137840068734,0.0732601605574,0.987741395471
0.150373616881,0.0800701477976,0.985381421977
0.0762459461361,0.0409559188802,0.996247543739
0.233395948984,0.125719041757,0.964220438249
0.243077599057,0.131244807565,0.961086927038
0.0222241191538,0.012039204314,0.999680522011
0.0868301979765,0.0471352231541,0.995107425084
0.190296121287,0.103430977365,0.976262986671
0.193896016612,0.105704779997,0.975310634735
0.192317535624,0.10484762945,0.975715604103
0.179473364083,0.0981425769257,0.978855120117
0.250297849086,0.137397121291,0.958369979603
0.20853548482,0.114946940848,0.971236403951
0.080069822432,0.0442455287754,0.995806786841
0.122430223763,0.0676593372828,0.990168194999
0.176703451968,0.0977846126696,0.979394741454
0.138183776839,0.0766297042902,0.987437659925
0.240953114369,0.133762478337,0.961274776568
0.129091721684,0.0720179135931,0.989014027966
0.251427544388,0.140363335256,0.957644153138
0.220489511742,0.123349465138,0.967558414083
0.230933299375,0.130258217411,0.964210873221
0.169672934015,0.0958131220165,0.980831759841
0.220391505352,0.124544783221,0.967427610388
0.238317313114,0.134867927173,0.961777261371
0.205052885877,0.116119151887,0.971838287247
0.116604839342,0.0662046323891,0.990969352751
0.205335801088,0.116662579578,0.97171346153
0.25172806933,0.143636619172,0.957079673143
0.0577872248597,0.0329987369818,0.99778340335
0.155144015966,0.0889297715223,0.983881004008
0.200418437297,0.116100443491,0.972806834378
0.112733172323,0.0654954917555,0.991464357613
0.2098614279,0.121947742692,0.970096350437
0.142168218215,0.0827362592411,0.986378684449
0.166771735783,0.0972053415806,0.981192289876
0.246394568038,0.143717999606,0.958454408634
0.241581364816,0.14107781786,0.960070566928
0.220120100771,0.128884546754,0.966920842078
0.0790119110078,0.046464890859,0.99579020473
0.231123210495,0.135968247172,0.963376716208
0.215617126966,0.127204045045,0.96815721114
0.0639277093965,0.0377681859356,0.997239596136
0.165431801756,0.0980910945734,0.981330961569
0.179931850259,0.106995803168,0.977842741634
0.238929579631,0.142395462088,0.960539529824
0.204788723645,0.122352833581,0.971128911516
0.178275509377,0.106645834657,0.978184291791
0.0459305193904,0.0274812896733,0.998566555672
0.111237942695,0.066556718396,0.991562566529
0.16813363155,0.100725781026,0.980604608891
0.134157676807,0.0804568302067,0.98768842062
0.114635988689,0.0693791310892,0.99098190007
0.155265857577,0.0941540407473,0.98337557936
0.10650737604,0.0646288291518,0.992209299136
0.188160428564,0.114310645914,0.975463340856
0.204868517271,0.124961862735,0.970779801754
0.226630785327,0.138939538286,0.96401986071
0.165811473099,0.101714425522,0.9808979208
0.22186126378,0.137496916684,0.965335266908
0.242558048384,0.150677184134,0.95836422061
0.177736689928,0.110445497675,0.977860655255
0.137733384257,0.0856786973777,0.986756644607
0.225969136398,0.14070528548,0.963919069234
0.193659865628,0.121235649166,0.973549060816
0.195702151459,0.123460864935,0.972860772538
0.12783525562,0.0809891339237,0.98848313471
0.253686880035,0.161602897194,0.953691496511
0.0928324423476,0.0591806331297,0.993921420591
0.181405564596,0.11581525774,0.976564819768
0.194897746339,0.124640974206,0.97287177779
0.12475005101,0.0798555546778,0.988969420741
0.242708760161,0.155572906697,0.95754348645
0.204115018853,0.131152770202,0.970121646984
0.224553227571,0.144843865397,0.963636914322
0.201631838564,0.130352658934,0.970748569912
0.23001358702,0.14920527014,0.961681619429
0.14984481256,0.0977662976712,0.98386395563
0.149723608773,0.098007207092,0.983858439174
0.204316501498,0.13376056869,0.969723093197
0.2298903084,0.151226270734,0.961395371917
0.158965138924,0.104787917261,0.981707480364
0.174901566799,0.115375709285,0.977802581117
0.136507888817,0.0902084230996,0.986523206363
0.196502278233,0.130451299379,0.971786660301
0.210288913588,0.139647861551,0.967614100552
0.0780259162867,0.0518746355957,0.995600812861
0.203040320064,0.135817292953,0.969705260047
0.136573010388,0.0916012496623,0.986385839261
0.252320845845,0.169736447892,0.952640398581
0.157931009336,0.106278683367,0.981714132399
0.226591008354,0.152673309441,0.961949778064
0.155667964124,0.104943238001,0.982219121043
0.16293507796,0.110304971214,0.980451413225
0.107308281011,0.0726510038288,0.991567831502
0.227020953547,0.154215042657,0.961602416422
0.0927583026458,0.0630115684083,0.993692829569
0.236562916465,0.161953202355,0.958023562758
0.249969624026,0.171773984972,0.952895002165
0.174806489182,0.120478974372,0.977203923485
0.0266210490182,0.0183951703268,0.999476331615
0.117476896144,0.0812782748916,0.989743916831
0.0610927286168,0.0423799097932,0.99723197991
0.100755925744,0.0699654198099,0.99244802557
0.0383795031101,0.0266615071369,0.998907492102
0.218045286727,0.152603770053,0.963933785227
0.120517667119,0.0846943725104,0.989091681887
0.234736895246,0.16538291889,0.957886778356
0.248169487649,0.17530008643,0.952723351817
0.225088866749,0.15909146785,0.961262142666
0.131551738147,0.0930687076967,0.986930775606
0.233914434483,0.165701827125,0.958032850078
0.174502134484,0.123804789512,0.97684255597
0.191908477055,0.136458998524,0.971879662384
0.060848716154,0.0432738146654,0.997208509143
0.119572625246,0.0853889128241,0.989146662967
0.196831739517,0.140822118643,0.970271300833
0.106350492125,0.0763860546867,0.991390308342
0.228608277717,0.164384527318,0.959539463773
0.235722163587,0.170288949592,0.956784581419
0.0766241738588,0.0555022953767,0.995514053737
0.225796743121,0.163575202874,0.960343159397
0.139833876071,0.101632871664,0.984945301273
0.216933844531,0.157890202617,0.963332959581
0.143555933836,0.1045429985,0.98410490057
0.22928127963,0.167659543877,0.958811958706
0.158119948894,0.115740528937,0.980613181496
0.193386287227,0.141595670001,0.970851384172
0.178759516498,0.131653998707,0.975044747633
0.145474985737,0.107567995593,0.983496901291
0.126530015187,0.0935634270191,0.987540399367
0.220799946129,0.164672437538,0.96131699876
0.213045423107,0.15899736346,0.964018405481
0.197055546062,0.147784528102,0.969189787926
0.245146385057,0.18447879734,0.951772463998
0.174049828979,0.130978042327,0.975987402306
0.224044724418,0.168694905435,0.959867694185
0.20169654989,0.152029833596,0.96757709329
0.130141581033,0.0981878067522,0.986621671915
0.153484720323,0.116937480447,0.98120745324
0.194671225777,0.148803556919,0.969515660164
0.194769394606,0.149559025502,0.969379688675
0.158198886211,0.121589265161,0.979892424197
0.241710521262,0.186505870604,0.952256049674
0.242197592685,0.186933214025,0.952048475442
0.206605585991,0.159720545494,0.965299683614
0.159319941723,0.123605030617,0.97945849967
0.14905232752,0.116105823952,0.981989226675
0.0101277397047,0.00789733890797,0.999917527062
0.194160119881,0.151566578091,0.969190084686
0.208592149606,0.162912104574,0.964338613406
0.233709781374,0.184204842354,0.954698022488
0.149344094937,0.117768791105,0.981746837606
0.236794994878,0.186851174611,0.953422660181
0.191221199905,0.151114977885,0.96984468662
0.233584393715,0.184793583868,0.954614928845
0.167351216171,0.132724011792,0.976922672037
0.237525098087,0.188473330589,0.95292162922
0.215323904236,0.171450874212,0.961374128005
0.115617324638,0.092181182518,0.989007211214
0.175162763092,0.139889031994,0.974550699119
0.179478048197,0.143414750634,0.973252197283
0.0208422051103,0.0166567534152,0.999644014163
0.035050967157,0.0280616426234,0.998991478399
0.10535010025,0.084573739924,0.990832296048
0.155101293795,0.124801117898,0.979983810904
0.0675731093274,0.0545764568457,0.996220500318
0.138502726447,0.112289449337,0.983975647226
0.212340148868,0.172851087406,0.961786963293
0.229547526992,0.187199761494,0.955125218046
0.137015607275,0.111806654469,0.984238789817
0.0901730629279,0.073589060701,0.993203639173
0.212597713967,0.173886151086,0.961543456364
0.112474522962,0.0920415870544,0.989382548834
0.118953181473,0.0975095411016,0.988100212535
0.0830316686168,0.0681213061175,0.994215886847
0.114488549067,0.0943738924522,0.988931716832
0.227912718172,0.18793488074,0.955372321923
0.192722723696,0.159096282785,0.968269758164
0.194630207735,0.160675005223,0.96762731717
0.22706492675,0.187698401885,0.955620651184
0.217566601573,0.180281591425,0.959251438192
0.131790215905,0.110184801773,0.9851348377
0.0660225658556,0.055297780375,0.996284686364
0.22189528699,0.186569290834,0.957055056582
0.206331926177,0.17445124723,0.962805223594
0.20425221237,0.17278829057,0.963548255348
0.225867319829,0.191179698349,0.955214256998
0.18429800644,0.156254221522,0.97037047723
0.156187635917,0.132537231504,0.978794822551
0.162944313277,0.138843259605,0.976817127221
0.193828154234,0.165394117286,0.96699298477
0.0548949821483,0.0469385703049,0.997388245145
0.134564303029,0.115527295193,0.984147292033
0.131519168669,0.113068081193,0.984844311192
0.17665876538,0.153387467612,0.97224686443
0.152199661631,0.132263250679,0.979459899904
0.141126525325,0.123297543757,0.9822835739
0.0968927805915,0.0846634165425,0.991687397807
0.151613824668,0.132769929078,0.979482207139
0.0634814334144,0.0556050416787,0.996432730771
0.148378676627,0.130383435227,0.98029787725
0.180508244576,0.159817978527,0.970502440687
0.0745469746652,0.066074600813,0.995026077897
0.0272494319256,0.0241819093459,0.999336131499
0.178362721923,0.158545608313,0.971107630241
0.0547404438541,0.0486725633116,0.997313624387
0.18819738842,0.167486611257,0.967744789726
0.16141625938,0.143652865286,0.976375258547
0.0904224286461,0.0806037598569,0.992636297087
0.125780414276,0.113007062508,0.985600675329
0.110591685805,0.0993972738365,0.98888303706
0.206210208474,0.186882541762,0.960495843565
0.0789650435655,0.0717926862757,0.994288857472
0.110136391296,0.100397744956,0.988832780666
0.190837336807,0.174237903353,0.966034297484
0.0826466907003,0.0755832255845,0.993708559149
0.189628292976,0.174487654694,0.966227286337
0.196335444121,0.180725779795,0.963737820104
0.0458682517923,0.0423711803209,0.99804848908
0.191960547629,0.18011551699,0.964732889816
0.153085610495,0.144110292939,0.977648719801
0.142922994977,0.134777244005,0.980514207957
0.164036440499,0.154896557532,0.974217174275
0.203076163621,0.192004517042,0.960153288389
0.182731767656,0.17279566658,0.967858852675
0.149359226909,0.142601535143,0.978446024833
0.137074090122,0.130919013824,0.981871124759
0.123957247142,0.118975461324,0.985129149139
0.154126673318,0.148133433018,0.976883541981
0.167891379316,0.161493327658,0.972487732505
0.0952937971452,0.091712604547,0.991215360249
0.129901138009,0.125547016367,0.983546461041
0.183527432945,0.177620187327,0.96683439658
0.178051852287,0.172357951364,0.968808688286
0.0411516610257,0.0402033617496,0.998343743657
0.154344464665,0.150820844656,0.976437841874
0.168719055962,0.16548149415,0.971673687639
0.130429343267,0.128048107691,0.9831540411
0.184890739219,0.181556147844,0.96584304094
0.10214441262,0.10050367262,0.989679509114
0.033312795947,0.0327971354557,0.998906705119
0.110628484837,0.109138343276,0.987851284541
0.118403433498,0.117109537876,0.986035487736
0.158825145146,0.15737266925,0.974683751913
0.119981309862,0.119493315442,0.985558639985
0.114441345133,0.114558953052,0.986802627074
0.109428130803,0.10964248581,0.987929152062
0.0658360777805,0.0660773644256,0.995640192425
0.099338118264,0.0998770004257,0.990028546581
0.081702949899,0.0823754489357,0.993246652846
0.168197638283,0.169881874936,0.971004481475
0.178341001987,0.180805250387,0.967214530723
0.136422205016,0.138786714042,0.980880843928
0.124231778947,0.127049470727,0.984085817949
0.181510568064,0.186628369255,0.96551735638
0.18520927835,0.190460499416,0.964065517159
0.0530036925477,0.0545138660819,0.997105233654
0.0867547034456,0.0893764956735,0.992212408434
0.0838278717532,0.0868048431326,0.992692201604
0.136092521928,0.140960735808,0.980616589925
0.0360176309526,0.0373423775579,0.998653231657
0.143215108963,0.148669415184,0.978461464521
0.177810811348,0.184584357213,0.96659812251
0.153885559446,0.16018909919,0.97501727528
0.170568884121,0.178754865676,0.968995848168
0.126328106706,0.133276321474,0.982994726125
0.0495942818451,0.0523772532135,0.997395122584
0.147390058725,0.155911509976,0.976712737526
0.1678447253,0.178939813494,0.969437306552
0.130543405395,0.139341869367,0.981601886077
0.167820549653,0.179215101607,0.969390638737
0.130540159306,0.139414930697,0.981591943685
0.167581589342,0.179056648985,0.969461256249
0.167600805565,0.179364080622,0.969401101999
0.106692696575,0.114443095703,0.987683879763
0.163678289907,0.177169761196,0.970474261962
0.0761460869285,0.0830237240956,0.993634155352
0.162265875718,0.177193282743,0.970707126856
0.0640520780303,0.0702771267321,0.995468963232
0.13542047615,0.149176636896,0.979493555693
0.164579653318,0.18163404456,0.969496060627
0.0993794390479,0.110095647804,0.988940177882
0.0827069537837,0.0917624051444,0.992340274703
0.0748364466108,0.0830943163959,0.99372774986
0.123051417751,0.136986513876,0.982900322314
0.172171638686,0.19175887599,0.966222262376
0.139735188656,0.155902098653,0.977838745748
0.173300553546,0.193670636463,0.965638960851
0.149414008718,0.167508849569,0.974482549518
0.135928936674,0.152989304942,0.978834815864
0.112588830215,0.129241631746,0.985200667851
0.143273831935,0.164753749229,0.975873358176
0.152061385156,0.175440308012,0.972675708275
0.10824143151,0.124914761725,0.986245453631
0.125720132197,0.146370047935,0.981208569789
0.031625337636,0.0368638608438,0.998819750397
0.12976704198,0.151349200999,0.979925473785
0.142040194486,0.167281857732,0.975623576603
0.156595929696,0.184523303433,0.970272572679
0.088964837249,0.104846648356,0.990501104523
0.108262702491,0.128341246261,0.985803079604
0.0924750458065,0.109691330938,0.989654575001
0.0864236758974,0.103178721814,0.990901155317
0.136318843593,0.16292906605,0.977175159486
0.0431484522917,0.0517115729068,0.997729484526
0.126403687541,0.151684427322,0.980313185816
0.143005143566,0.17215691664,0.97463404669
0.111205963881,0.134114987132,0.984706252556
0.0835245436418,0.100796208416,0.9913948633
0.154095295013,0.185964919293,0.970397696229
0.086178740405,0.105961256526,0.990628808797
0.0958318289312,0.11793170311,0.988386753232
0.11630960721,0.143494850671,0.982792604318
0.143802213605,0.178560852972,0.973363727056
0.153955213918,0.191509179143,0.96934102689
0.122874306641,0.153374402767,0.98049895326
0.0440868567172,0.0552605803558,0.997498179108
0.144073014633,0.181169907256,0.972841421383
0.069488432523,0.0887432377883,0.993627694608
0.0567696755375,0.0725194718826,0.995750033963
0.132084073769,0.169019919917,0.976722101791
0.122930411327,0.157416832914,0.979851036988
0.120130399786,0.154274029424,0.980697818338
0.0990831844513,0.127467366542,0.986881245655
0.0278924351261,0.0358914968135,0.998966372066
0.0705967995061,0.0910332308729,0.993342359298
0.135943354335,0.175874788254,0.974980750204
0.0632648945583,0.0821901121246,0.994606625046
0.0632771615433,0.0823520201412,0.994592452015
0.122922767615,0.160170161872,0.979405693494
0.125200474394,0.165679975266,0.978199870685
0.0532774260378,0.0709128367178,0.996058675713
0.138957387164,0.185096772767,0.972846354397
