det_x,det_y,truth_x,truth_y,dist
217.387002,227.969723,317.918,239.849,101.2304241862037
378.506148,352.31374,321.142,241.315,124.94545112709586
262.864804,238.343204,317.918,239.849,55.07378515598899
181.474329,15.401294,317.918,239.849,262.66641978870973
48.997959,284.179061,317.918,239.849,272.5493400463582
571.723789,386.038864,321.142,241.315,289.3721302916558
617.556807,294.750672,321.142,241.315,301.19281009170663
56.553569,401.710404,317.918,239.849,307.4255680596606
637.766114,165.02324,320.949,239.893,325.54349123542096
237.759043,299.281277,317.918,239.849,99.7880450591782
17.62094,0.961469,317.918,239.849,383.7259135267249
558.439601,167.872693,320.949,239.893,248.17072789455943
16.647048,376.839887,317.918,239.849,330.95421079060634
482.531775,27.109679,320.678,239.56,267.0801066623152
426.246811,297.846263,321.142,241.315,119.3432234847077
256.1232,120.531867,317.918,239.849,134.36954838943117
81.02817,324.747852,317.918,239.849,251.64380904037122
90.654666,314.198071,317.918,239.849,239.11588684016502
616.77522,434.781874,321.142,241.315,353.3106736328529
403.586386,229.606757,321.159,240.813,83.18565889002771
210.665669,390.499782,319.725,241.368,184.75450219321607
272.626479,72.897782,319.802,239.124,172.79087166920874
382.516797,368.436498,321.142,241.315,141.16210879890966
128.321731,414.616939,317.918,239.849,257.8576695020493
2.519798,367.567162,317.918,239.849,340.27629175346766
7.186258,208.862119,317.918,239.849,312.2729611741348
422.217177,110.943348,320.678,239.56,163.8671646106273
517.436476,322.193944,321.142,241.315,212.30385039058922
68.814439,416.798185,317.918,239.849,305.5545747899137
555.429311,334.202925,321.142,241.315,252.02918621940663
196.284814,66.599477,317.918,239.849,211.68379521408372
638.655416,162.054002,320.949,239.893,327.10285290288897
10.391475,176.270938,317.918,239.849,314.0298290708248
275.708839,243.302159,317.918,239.849,42.35017803272144
453.434479,70.939766,320.678,239.56,214.60910053092388
312.795958,8.399614,319.802,239.124,230.83073218179322
64.144299,81.856281,317.918,239.849,298.9360978139816
526.185142,446.369466,321.142,241.315,289.9827996757348
384.57454,60.860467,319.802,239.124,189.66646813734286
467.04718,83.357169,320.678,239.56,214.06368507125856
299.983431,25.436349,319.802,239.124,214.60472470825417
620.712708,387.986181,321.142,241.315,333.54916343405216
212.424545,446.614159,319.725,241.368,231.60175609753114
312.080762,343.290002,319.725,241.368,102.20826222125417
306.553434,366.215024,319.725,241.368,125.53991218950625
511.790273,23.885467,320.678,239.56,288.16558621041935
355.535712,158.972126,319.802,239.124,87.75660134149919
423.23483,393.778163,321.142,241.315,183.48831572984005
597.123894,311.449172,321.142,241.315,284.7539427259134
206.963934,241.574294,317.918,239.849,110.96747902569831
366.119048,212.538523,320.949,239.893,52.80720261731191
154.621504,350.591182,317.918,239.849,197.30579433964718
559.98112,344.139065,321.142,241.315,260.03252409169636
128.572967,275.967259,317.918,239.849,192.75909876050514
259.44197,91.33468,317.918,239.849,159.61187089193365
413.148723,288.827969,321.142,241.315,103.55056397911937
6.47017,379.419373,317.918,239.849,341.2911364671928
169.998065,206.816736,317.918,239.849,151.56331230007453
226.704412,472.854479,319.725,241.368,249.47709263915033
333.743851,319.227585,321.142,241.315,78.92513889761882
632.675522,328.529899,321.142,241.315,323.5113196432309
614.377083,93.046588,320.949,239.893,328.12178929526857
277.739197,327.961998,319.725,241.368,96.23579450068885
311.972922,51.524386,319.802,239.124,187.76290803904556
265.21286,395.455491,319.725,241.368,163.44579618348916
600.453682,155.446556,320.949,239.893,291.9829946489457
180.654528,453.262642,319.725,241.368,253.45598333953563
182.062625,422.188126,319.725,241.368,227.25942765328023
505.5732,294.525861,321.142,241.315,191.95380502037807
213.466655,466.994808,319.725,241.368,249.3958547578686
