det_x,det_y,truth_x,truth_y,dist
606.090790,301.103908,321.142000,241.315000,291.153785
215.930830,231.229030,317.918000,239.849000,102.350802
375.085944,202.193259,320.949000,239.893000,65.970290
163.588400,340.245918,317.918000,239.849000,184.111832
568.948016,333.793801,321.142000,241.315000,264.499811
137.539863,265.621995,317.918000,239.849000,182.210097
268.408866,80.989416,319.802000,239.124000,166.276279
422.115619,278.482705,321.142000,241.315000,107.596980
15.437066,369.074109,317.918000,239.849000,328.928327
178.964961,196.471472,317.918000,239.849000,145.566332
235.671308,462.509215,319.725000,241.368000,236.576542
342.710747,308.882321,321.142000,241.315000,70.926396
641.642418,318.184635,321.142000,241.315000,329.589834
623.343979,82.701324,320.949000,239.893000,340.810719
286.706093,317.616734,319.725000,241.368000,83.091020
320.939818,41.179122,319.802000,239.124000,197.948148
274.179756,385.110227,319.725000,241.368000,150.785268
609.420578,145.101292,320.949000,239.893000,303.646701
189.621424,442.917378,319.725000,241.368000,239.893919
191.029521,411.842862,319.725000,241.368000,213.598232
514.540096,284.180597,321.142000,241.315000,198.091602
222.433551,456.649544,319.725000,241.368000,236.245146
